sentence,prediction,ground_true,预测,正确,fold_0_top2,fold_1_top2,fold_2_top2,fold_3_top2,fold_4_top2,fold_5_top2,fold_6_top2,fold_7_top2,fold_8_top2,fold_9_top2
我 想 去 合肥 万达 ， 帮 我 导航 吧,13,13,map,map,"('map', 'app')","('map', 'app')","('map', 'app')","('map', 'app')","('map', 'app')","('map', 'app')","('map', 'tvchannel')","('map', 'app')","('website', 'map')","('map', 'tvchannel')"
但 永远 改 不 掉,3,3,chat,chat,"('chat', 'app')","('chat', 'schedule')","('chat', 'music')","('chat', 'app')","('chat', 'map')","('chat', 'music')","('chat', 'schedule')","('chat', 'translation')","('chat', 'music')","('chat', 'music')"
帮 我 买 一 张 合肥 到 六安 的 动车票 ， 要 二等 座 的,25,25,train,train,"('train', 'flight')","('bus', 'train')","('train', 'bus')","('bus', 'flight')","('train', 'bus')","('train', 'bus')","('train', 'bus')","('train', 'bus')","('train', 'bus')","('train', 'bus')"
你 每天 忙 什么,3,3,chat,chat,"('chat', 'schedule')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'datetime')","('chat', 'schedule')","('chat', 'datetime')","('chat', 'schedule')","('chat', 'weather')","('chat', 'app')","('chat', 'app')"
我 想 看 迪丽热 巴演 的 烈火 如 歌 ， 浙江 卫视 的,9,9,epg,epg,"('music', 'tvchannel')","('epg', 'music')","('tvchannel', 'epg')","('music', 'tvchannel')","('epg', 'music')","('epg', 'tvchannel')","('epg', 'music')","('music', 'epg')","('epg', 'tvchannel')","('tvchannel', 'video')"
明天 去 杭州 ， 有 到 那儿 的 火车 吗,25,25,train,train,"('train', 'flight')","('train', 'chat')","('train', 'bus')","('train', 'map')","('train', 'bus')","('train', 'flight')","('train', 'bus')","('train', 'bus')","('train', 'flight')","('train', 'flight')"
知道 你 脑子 好 使,3,3,chat,chat,"('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'health')","('chat', 'app')"
最近 的 电影,28,28,video,video,"('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')"
我 要 看看 最近 一 周 的 天气 情况 ， 要 合肥 蜀山区 的,29,29,weather,weather,"('weather', 'stock')","('weather', 'map')","('weather', 'news')","('weather', 'stock')","('weather', 'map')","('weather', 'poetry')","('weather', 'map')","('weather', 'train')","('weather', 'stock')","('weather', 'schedule')"
可以 帮 我 查 一下 中国 移动 的 电话 是 多少,5,5,contacts,contacts,"('contacts', 'telephone')","('contacts', 'bus')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'map')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'map')","('contacts', 'telephone')","('contacts', 'telephone')"
是 男 的,3,3,chat,chat,"('chat', 'video')","('chat', 'epg')","('chat', 'video')","('chat', 'video')","('chat', 'epg')","('chat', 'epg')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')"
你 骂 我 啊,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'music')","('chat', 'riddle')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'riddle')","('chat', 'riddle')","('chat', 'music')","('chat', 'video')"
这 是 事实 啊,3,3,chat,chat,"('chat', 'news')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'telephone')","('chat', 'cookbook')","('chat', 'riddle')","('chat', 'news')","('chat', 'datetime')"
据说 多 吃 黄瓜 美容 ， 有 关于 黄瓜 的 菜谱 么,6,6,cookbook,cookbook,"('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'video')","('cookbook', 'health')","('cookbook', 'chat')","('chat', 'cookbook')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'video')"
谢谢 你 小 仙女,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')"
打 你 可以 吗,3,3,chat,chat,"('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'weather')","('chat', 'weather')","('chat', 'telephone')","('chat', 'app')"
拜拜 你 是 男 的 还 是 女 的,3,3,chat,chat,"('chat', 'poetry')","('chat', 'epg')","('chat', 'health')","('chat', 'health')","('chat', 'map')","('chat', 'translation')","('chat', 'novel')","('chat', 'health')","('chat', 'translation')","('chat', 'poetry')"
我 叫 你 一 声 你 敢 答应 么,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'map')","('chat', 'schedule')","('chat', 'flight')","('chat', 'music')","('chat', 'music')","('chat', 'riddle')","('chat', 'music')","('chat', 'music')"
我 想 了解 关于 欧洲杯 的 新闻 ， 给 我 播 一 条,17,17,news,news,"('news', 'match')","('news', 'match')","('news', 'epg')","('news', 'video')","('news', 'match')","('news', 'epg')","('news', 'message')","('news', 'epg')","('news', 'epg')","('news', 'video')"
花木 成 畦手 自 栽 快 哭 了,28,3,video,chat,"('poetry', 'stock')","('poetry', 'video')","('video', 'map')","('music', 'video')","('poetry', 'music')","('music', 'video')","('video', 'website')","('video', 'music')","('video', 'tvchannel')","('video', 'cookbook')"
聊 吧 你 找 话题,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'riddle')","('video', 'chat')","('chat', 'app')","('chat', 'video')","('chat', 'app')","('chat', 'app')","('chat', 'video')"
笨 不 笨 到底,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'epg')","('chat', 'weather')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
考虑 一下 吧,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'schedule')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('video', 'poetry')","('video', 'schedule')","('cookbook', 'video')","('chat', 'video')"
波音747 客机 有 几 个 轮子,3,3,chat,chat,"('chat', 'video')","('chat', 'flight')","('chat', 'epg')","('chat', 'flight')","('chat', 'flight')","('chat', 'epg')","('chat', 'epg')","('chat', 'epg')","('datetime', 'chat')","('chat', 'flight')"
把 我 想 你 这 三 个 字 用 葡萄牙语 说 一 遍,26,26,translation,translation,"('translation', 'poetry')","('translation', 'flight')","('translation', 'email')","('translation', 'poetry')","('translation', 'flight')","('translation', 'chat')","('chat', 'translation')","('translation', 'flight')","('translation', 'poetry')","('translation', 'chat')"
有 芙蓉 蒸蛋 的 菜谱 吗 ， 你 知道 怎么 做 么,6,6,cookbook,cookbook,"('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'website')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'cinemas')"
我 爱 他 吗,3,3,chat,chat,"('chat', 'music')","('chat', 'epg')","('chat', 'music')","('chat', 'map')","('chat', 'map')","('chat', 'datetime')","('chat', 'novel')","('chat', 'weather')","('chat', 'music')","('chat', 'music')"
你 的 家乡 是 哪里,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
我 有点 不 信,3,3,chat,chat,"('chat', 'health')","('chat', 'music')","('chat', 'email')","('chat', 'poetry')","('chat', 'music')","('chat', 'music')","('chat', 'novel')","('chat', 'lottery')","('chat', 'music')","('chat', 'music')"
买 张 票,12,3,lottery,chat,"('lottery', 'train')","('train', 'chat')","('lottery', 'train')","('lottery', 'app')","('lottery', 'train')","('lottery', 'train')","('lottery', 'cookbook')","('lottery', 'train')","('train', 'flight')","('app', 'lottery')"
日 暮 客愁 新 回头,19,19,poetry,poetry,"('poetry', 'map')","('poetry', 'music')","('poetry', 'map')","('poetry', 'music')","('poetry', 'map')","('poetry', 'map')","('poetry', 'music')","('poetry', 'map')","('poetry', 'video')","('poetry', 'map')"
翰林 学士 毕諴 上 破 羌条 陈甚悉 帝 大悦曰,28,3,video,chat,"('website', 'poetry')","('video', 'website')","('video', 'cookbook')","('video', 'calc')","('cookbook', 'website')","('video', 'calc')","('epg', 'website')","('website', 'video')","('website', 'tvchannel')","('cookbook', 'contacts')"
毛 主席 说 全世界 人民 团结 起来 打败 美国 侵略者 及其 一切 定 是 人民 的 一切 魔鬼通通 都 会 被 消灭,3,3,chat,chat,"('chat', 'poetry')","('music', 'radio')","('chat', 'map')","('chat', 'epg')","('chat', 'map')","('chat', 'flight')","('chat', 'map')","('flight', 'cookbook')","('chat', 'music')","('chat', 'video')"
我 有 事 了 有 时间 和 你 聊 啊,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'music')","('chat', 'music')","('chat', 'schedule')","('chat', 'epg')","('chat', 'datetime')","('chat', 'music')","('chat', 'epg')","('chat', 'music')","('chat', 'music')"
习近平 的 职业,27,3,tvchannel,chat,"('tvchannel', 'map')","('tvchannel', 'poetry')","('chat', 'tvchannel')","('tvchannel', 'chat')","('tvchannel', 'map')","('tvchannel', 'map')","('tvchannel', 'chat')","('tvchannel', 'map')","('tvchannel', 'map')","('tvchannel', 'poetry')"
张三 的 电话 号码 是 多少 ， 帮 我 查 一下 吧,5,5,contacts,contacts,"('contacts', 'message')","('contacts', 'lottery')","('contacts', 'datetime')","('contacts', 'chat')","('contacts', 'map')","('contacts', 'radio')","('contacts', 'lottery')","('contacts', 'riddle')","('contacts', 'chat')","('contacts', 'chat')"
端午节 是 什么 时候 ， 帮 我 看 下 日历,9,7,epg,datetime,"('epg', 'datetime')","('epg', 'video')","('epg', 'datetime')","('epg', 'datetime')","('epg', 'chat')","('datetime', 'epg')","('datetime', 'epg')","('datetime', 'epg')","('datetime', 'epg')","('epg', 'chat')"
赵粤 公司 名叫 什么,3,3,chat,chat,"('chat', 'contacts')","('chat', 'stock')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'contacts')","('chat', 'stock')","('chat', 'stock')","('chat', 'stock')","('chat', 'cookbook')","('chat', 'stock')"
今天 的 天气 怎么样 ， 会 下雨 吗,29,29,weather,weather,"('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')"
我 与 她 一 开始 混 在 人群 中 一起 洗 衣服 后来 脱离 人群 一起 去 买 菜 最后 聊 了 的 脸颊 她 倚 在 我 的 身上,3,3,chat,chat,"('chat', 'health')","('map', 'epg')","('chat', 'website')","('epg', 'chat')","('map', 'app')","('music', 'chat')","('chat', 'novel')","('novel', 'cinemas')","('epg', 'chat')","('music', 'novel')"
你 知道 真相 吗,3,3,chat,chat,"('chat', 'epg')","('chat', 'datetime')","('chat', 'map')","('chat', 'riddle')","('chat', 'map')","('chat', 'datetime')","('chat', 'map')","('chat', 'riddle')","('chat', 'cookbook')","('chat', 'riddle')"
打开 我 的 歌单 ， 放 第一 首,16,16,music,music,"('music', 'poetry')","('music', 'poetry')","('music', 'app')","('music', 'website')","('music', 'poetry')","('music', 'app')","('music', 'app')","('music', 'app')","('music', 'app')","('music', 'app')"
帮 我 查 一下 贵州 茅台 今天 的 收盘价 是 多少,23,23,stock,stock,"('stock', 'novel')","('stock', 'flight')","('stock', 'flight')","('stock', 'calc')","('stock', 'news')","('stock', 'chat')","('stock', 'epg')","('stock', 'train')","('stock', 'telephone')","('stock', 'flight')"
叫 什么 名字,3,3,chat,chat,"('chat', 'contacts')","('chat', 'contacts')","('chat', 'schedule')","('chat', 'translation')","('chat', 'map')","('chat', 'telephone')","('chat', 'schedule')","('chat', 'translation')","('chat', 'map')","('chat', 'contacts')"
女朋友 不 开心,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'message')","('chat', 'schedule')","('chat', 'music')","('chat', 'weather')","('chat', 'weather')","('chat', 'epg')","('chat', 'music')"
你好 我 好 长 时间 没 跟 你 唠嗑 了,3,3,chat,chat,"('chat', 'health')","('chat', 'video')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'video')","('chat', 'translation')","('chat', 'datetime')"
合肥 到 上海 的 火车 时刻表 有 吗,25,25,train,train,"('train', 'flight')","('train', 'chat')","('train', 'chat')","('train', 'map')","('train', 'bus')","('train', 'flight')","('train', 'chat')","('train', 'bus')","('train', 'flight')","('train', 'flight')"
张蓉 是 谁,3,3,chat,chat,"('chat', 'health')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'flight')","('chat', 'novel')","('chat', 'map')","('chat', 'map')","('chat', 'app')"
那 你 夸 呗,3,3,chat,chat,"('chat', 'translation')","('chat', 'video')","('chat', 'website')","('chat', 'riddle')","('chat', 'calc')","('chat', 'telephone')","('chat', 'riddle')","('chat', 'website')","('chat', 'riddle')","('chat', 'app')"
我 想 听 英文 歌 ， 有 YouAreHere 这 首 歌 吗,16,16,music,music,"('music', 'chat')","('music', 'poetry')","('music', 'news')","('music', 'translation')","('music', 'translation')","('music', 'match')","('music', 'translation')","('music', 'translation')","('music', 'translation')","('music', 'translation')"
删除 王者 荣耀,30,0,website,app,"('website', 'app')","('website', 'match')","('match', 'website')","('website', 'app')","('website', 'app')","('website', 'match')","('website', 'novel')","('website', 'novel')","('website', 'app')","('website', 'novel')"
你 会 唱歌 吗 小 笨蛋,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'riddle')","('chat', 'map')","('chat', 'music')","('chat', 'weather')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
笨 啊 笨,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
我 想 听 英文 歌 ， 有 什么 好听 的 英文 歌 可以 推荐 的,16,16,music,music,"('music', 'translation')","('music', 'translation')","('music', 'translation')","('translation', 'music')","('music', 'translation')","('music', 'translation')","('translation', 'music')","('translation', 'music')","('music', 'translation')","('translation', 'music')"
替 我 新建 个 提醒 ， 我 下午 有事 要 出去 一 趟,22,22,schedule,schedule,"('schedule', 'riddle')","('schedule', 'map')","('schedule', 'contacts')","('schedule', 'match')","('schedule', 'contacts')","('schedule', 'train')","('schedule', 'contacts')","('schedule', 'map')","('schedule', 'map')","('schedule', 'map')"
你 需要 多 吃 点 核桃,3,3,chat,chat,"('cookbook', 'chat')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('cookbook', 'chat')","('chat', 'cookbook')","('chat', 'cookbook')"
给 我 讲讲 《 离骚 》 吧,19,19,poetry,poetry,"('poetry', 'music')","('poetry', 'novel')","('poetry', 'novel')","('poetry', 'novel')","('poetry', 'novel')","('poetry', 'novel')","('poetry', 'novel')","('poetry', 'novel')","('poetry', 'novel')","('poetry', 'novel')"
你 真 笨 呢,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'epg')","('chat', 'weather')","('chat', 'riddle')","('chat', 'cookbook')","('chat', 'cookbook')"
湖南 有 什么 好吃 的,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'epg')","('chat', 'epg')","('chat', 'epg')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'epg')","('chat', 'epg')"
为 啥 说 我 狠心,3,3,chat,chat,"('chat', 'translation')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'telephone')","('chat', 'map')","('chat', 'telephone')","('chat', 'weather')","('chat', 'poetry')","('chat', 'epg')","('chat', 'cookbook')"
我 想 听 时间 都 去 哪儿 了 ， 有 这 首 歌 吗,16,16,music,music,"('music', 'chat')","('music', 'chat')","('music', 'news')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'novel')","('music', 'chat')","('music', 'chat')"
GG 家长里短 广东 人 父 爱 如 山 如意 彩色 狗 多少 钱 呀 她 要不然 怎么 没 看到 我们 这些 话 不 多 啊 你 好像 很 忙 么事 外国语 学校,3,3,chat,chat,"('chat', 'health')","('chat', 'datetime')","('message', 'map')","('chat', 'epg')","('chat', 'datetime')","('chat', 'epg')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'lottery')"
你 早晨 几 点 起床,3,3,chat,chat,"('chat', 'schedule')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'schedule')"
徐静蕾 是 谁,3,3,chat,chat,"('chat', 'video')","('chat', 'epg')","('chat', 'epg')","('chat', 'video')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'novel')","('chat', 'video')","('chat', 'video')","('chat', 'video')"
你 不能 联系 上下文 进行 聊天,3,3,chat,chat,"('chat', 'contacts')","('chat', 'contacts')","('chat', 'telephone')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'contacts')","('chat', 'app')","('chat', 'app')","('chat', 'contacts')"
我 考 完 试,26,3,translation,chat,"('translation', 'app')","('translation', 'chat')","('chat', 'schedule')","('translation', 'tvchannel')","('chat', 'translation')","('chat', 'translation')","('lottery', 'chat')","('translation', 'chat')","('translation', 'website')","('chat', 'lottery')"
那 一起 吃 吧,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
有 软件 体系 结构 的 试卷 吗,3,3,chat,chat,"('chat', 'contacts')","('chat', 'contacts')","('chat', 'map')","('chat', 'translation')","('chat', 'cookbook')","('chat', 'contacts')","('chat', 'stock')","('chat', 'cookbook')","('chat', 'app')","('chat', 'app')"
我 没 妹妹,3,3,chat,chat,"('chat', 'music')","('chat', 'video')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'video')","('chat', 'telephone')","('chat', 'video')"
周边 有 好玩 的 地方 吗 ， 帮 我 查 一下,3,13,chat,map,"('chat', 'map')","('chat', 'map')","('map', 'chat')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('map', 'chat')","('chat', 'map')","('chat', 'map')"
你 好棒 呀 刚才 的 回复,3,3,chat,chat,"('chat', 'telephone')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('video', 'telephone')","('chat', 'telephone')","('chat', 'video')","('chat', 'video')","('chat', 'email')","('chat', 'video')"
你 来 出 谜语 ， 我 来 猜猜 看,21,21,riddle,riddle,"('riddle', 'poetry')","('riddle', 'poetry')","('riddle', 'video')","('riddle', 'video')","('riddle', 'video')","('riddle', 'music')","('riddle', 'video')","('riddle', 'epg')","('riddle', 'poetry')","('riddle', 'poetry')"
勒布朗 詹姆斯 身高,14,3,match,chat,"('match', 'video')","('match', 'chat')","('match', 'chat')","('match', 'video')","('match', 'video')","('match', 'video')","('match', 'video')","('match', 'video')","('match', 'video')","('match', 'video')"
不 缺 呀,3,3,chat,chat,"('chat', 'tvchannel')","('chat', 'video')","('chat', 'weather')","('chat', 'video')","('chat', 'video')","('chat', 'telephone')","('chat', 'weather')","('chat', 'video')","('chat', 'tvchannel')","('chat', 'video')"
成都 有 哪些 美事,3,3,chat,chat,"('chat', 'health')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'map')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'map')","('chat', 'map')"
我 想 给 李建 156 开头 的 号码 打 个 电话,5,24,contacts,telephone,"('contacts', 'translation')","('contacts', 'lottery')","('contacts', 'telephone')","('contacts', 'message')","('contacts', 'message')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'message')","('contacts', 'telephone')","('contacts', 'telephone')"
好吧 你 知道 马化腾 嘛,3,3,chat,chat,"('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'app')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'stock')"
怎样 高效 学习,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'translation')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
我 要 去 昆明 旅游 ， 帮 我 订 一 张 到 那儿 的 机票 吧,10,10,flight,flight,"('flight', 'train')","('flight', 'bus')","('flight', 'chat')","('flight', 'train')","('flight', 'schedule')","('flight', 'chat')","('flight', 'chat')","('flight', 'tvchannel')","('flight', 'train')","('flight', 'calc')"
真 的 啥 的,3,3,chat,chat,"('chat', 'health')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'map')","('chat', 'app')","('chat', 'novel')","('chat', 'weather')","('chat', 'map')","('chat', 'app')"
人种 技术 艺术,3,3,chat,chat,"('chat', 'tvchannel')","('chat', 'tvchannel')","('chat', 'translation')","('chat', 'video')","('chat', 'tvchannel')","('chat', 'tvchannel')","('chat', 'map')","('chat', 'map')","('chat', 'tvchannel')","('chat', 'translation')"
我 想 听 蓝牙 音乐 ， 帮 我 把 蓝牙 音乐 打开,16,16,music,music,"('music', 'app')","('music', 'app')","('music', 'app')","('music', 'app')","('music', 'app')","('music', 'app')","('music', 'app')","('music', 'app')","('music', 'app')","('music', 'app')"
狮子座 怎么 表白,3,3,chat,chat,"('chat', 'translation')","('chat', 'video')","('chat', 'website')","('chat', 'video')","('chat', 'translation')","('chat', 'app')","('chat', 'video')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')"
前任 回来 了 怎么办,3,3,chat,chat,"('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')"
我 想 打开 高清 频道 ， 麻烦 了,27,27,tvchannel,tvchannel,"('tvchannel', 'epg')","('tvchannel', 'website')","('tvchannel', 'epg')","('tvchannel', 'website')","('tvchannel', 'app')","('tvchannel', 'epg')","('tvchannel', 'epg')","('tvchannel', 'epg')","('tvchannel', 'epg')","('tvchannel', 'website')"
吓 一 跳,3,3,chat,chat,"('chat', 'schedule')","('chat', 'music')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'music')","('map', 'chat')","('video', 'chat')","('chat', 'video')","('video', 'chat')"
人 饿 了 会 怎么样,3,3,chat,chat,"('chat', 'weather')","('chat', 'map')","('chat', 'cookbook')","('chat', 'riddle')","('chat', 'map')","('chat', 'datetime')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')"
大 乐 透 的 中奖 发布 时间 是 什么 时候 ， 你 知道 么,3,12,chat,lottery,"('lottery', 'train')","('chat', 'lottery')","('chat', 'lottery')","('chat', 'lottery')","('chat', 'lottery')","('chat', 'lottery')","('chat', 'lottery')","('chat', 'lottery')","('chat', 'lottery')","('chat', 'lottery')"
现在 是 几 点 几 分 ， 帮 我 看 下 时间,7,7,datetime,datetime,"('datetime', 'epg')","('epg', 'datetime')","('datetime', 'epg')","('datetime', 'chat')","('datetime', 'epg')","('datetime', 'epg')","('datetime', 'chat')","('datetime', 'epg')","('datetime', 'match')","('datetime', 'epg')"
问 谁 啊,3,3,chat,chat,"('chat', 'translation')","('chat', 'epg')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'epg')","('chat', 'telephone')","('chat', 'weather')","('chat', 'telephone')","('chat', 'epg')","('chat', 'video')"
给 我 讲 个 脑筋 急 转弯 ， 我 要 爆笑版 的,21,21,riddle,riddle,"('riddle', 'schedule')","('riddle', 'map')","('riddle', 'novel')","('riddle', 'match')","('riddle', 'message')","('riddle', 'train')","('riddle', 'cookbook')","('riddle', 'novel')","('riddle', 'cookbook')","('riddle', 'message')"
最近 哪个 电视台 在 放动 作剧 ， 就 是 特种兵,9,9,epg,epg,"('epg', 'video')","('epg', 'chat')","('epg', 'video')","('epg', 'video')","('epg', 'chat')","('epg', 'video')","('epg', 'video')","('epg', 'video')","('epg', 'video')","('epg', 'video')"
南礼士路 地铁 到 西小口 地铁,13,13,map,map,"('train', 'map')","('map', 'train')","('map', 'train')","('train', 'map')","('map', 'train')","('train', 'map')","('map', 'train')","('train', 'map')","('map', 'train')","('map', 'train')"
今天 青岛 海尔 的 开盘价 是 多少,23,23,stock,stock,"('stock', 'website')","('stock', 'website')","('stock', 'bus')","('stock', 'calc')","('stock', 'map')","('stock', 'chat')","('stock', 'chat')","('stock', 'train')","('stock', 'datetime')","('stock', 'lottery')"
你 最 想 做 什么,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
我 是 赵 四,3,3,chat,chat,"('chat', 'telephone')","('chat', 'video')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')"
广州市 的 呢,13,3,map,chat,"('website', 'map')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('chat', 'map')","('chat', 'map')","('website', 'map')","('website', 'map')","('map', 'contacts')"
给 我 查 一下 机票,10,10,flight,flight,"('flight', 'train')","('flight', 'chat')","('flight', 'message')","('flight', 'train')","('flight', 'telephone')","('flight', 'chat')","('flight', 'telephone')","('flight', 'lottery')","('flight', 'train')","('flight', 'website')"
得了 皮肤癌 怎么办 ， 可以 中药 治疗 吗,11,11,health,health,"('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'map')","('health', 'chat')","('health', 'chat')","('health', 'chat')"
麻烦 帮 我 打开 水果 忍者 这个 app,0,0,app,app,"('app', 'website')","('app', 'chat')","('app', 'website')","('website', 'app')","('app', 'website')","('app', 'chat')","('website', 'app')","('app', 'website')","('app', 'website')","('app', 'website')"
你 的 研发 团队 是,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'contacts')","('chat', 'cookbook')","('chat', 'app')","('chat', 'app')","('chat', 'cookbook')"
好吧 我们 讲 中文 好 啦,26,3,translation,chat,"('translation', 'chat')","('translation', 'tvchannel')","('translation', 'chat')","('translation', 'app')","('translation', 'chat')","('translation', 'chat')","('translation', 'tvchannel')","('translation', 'website')","('translation', 'tvchannel')","('translation', 'chat')"
可 他 太 傻 了,3,3,chat,chat,"('chat', 'health')","('chat', 'video')","('chat', 'music')","('chat', 'video')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'video')","('chat', 'music')","('chat', 'app')"
