sentence,prediction,ground_true,预测,正确,fold_0_top2,fold_1_top2,fold_2_top2,fold_3_top2,fold_4_top2,fold_5_top2,fold_6_top2,fold_7_top2,fold_8_top2,fold_9_top2
南礼士路 地铁 到 西小口 地铁,13,13,map,map,"('map', 'bus')","('map', 'tvchannel')","('map', 'train')","('map', 'tvchannel')","('map', 'app')","('map', 'video')","('map', 'video')","('map', 'video')","('map', 'train')","('map', 'app')"
今天 青岛 海尔 的 开盘价 是 多少,23,23,stock,stock,"('stock', 'video')","('stock', 'cookbook')","('stock', 'chat')","('stock', 'epg')","('stock', 'calc')","('stock', 'map')","('stock', 'epg')","('stock', 'cookbook')","('stock', 'datetime')","('stock', 'cookbook')"
你 最 想 做 什么,3,3,chat,chat,"('chat', 'telephone')","('chat', 'translation')","('chat', 'tvchannel')","('chat', 'schedule')","('chat', 'health')","('chat', 'map')","('chat', 'health')","('chat', 'translation')","('chat', 'map')","('chat', 'datetime')"
我 是 赵 四,3,3,chat,chat,"('chat', 'telephone')","('chat', 'map')","('chat', 'tvchannel')","('chat', 'tvchannel')","('chat', 'telephone')","('chat', 'app')","('chat', 'telephone')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'telephone')"
广州市 的 呢,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'datetime')"
给 我 查 一下 机票,10,10,flight,flight,"('flight', 'chat')","('flight', 'chat')","('flight', 'train')","('flight', 'train')","('flight', 'stock')","('flight', 'chat')","('flight', 'epg')","('flight', 'chat')","('flight', 'chat')","('flight', 'chat')"
得了 皮肤癌 怎么办 ， 可以 中药 治疗 吗,11,11,health,health,"('health', 'website')","('health', 'chat')","('health', 'cookbook')","('health', 'calc')","('health', 'cookbook')","('health', 'cookbook')","('health', 'cookbook')","('health', 'video')","('health', 'cookbook')","('health', 'chat')"
麻烦 帮 我 打开 水果 忍者 这个 app,0,0,app,app,"('app', 'chat')","('app', 'video')","('app', 'chat')","('app', 'website')","('app', 'chat')","('app', 'video')","('app', 'website')","('app', 'chat')","('app', 'website')","('app', 'website')"
你 的 研发 团队 是,3,3,chat,chat,"('chat', 'translation')","('chat', 'app')","('chat', 'app')","('chat', 'epg')","('chat', 'translation')","('chat', 'app')","('chat', 'app')","('chat', 'map')","('chat', 'app')","('chat', 'app')"
好吧 我们 讲 中文 好 啦,26,3,translation,chat,"('translation', 'chat')","('translation', 'app')","('translation', 'chat')","('translation', 'chat')","('translation', 'chat')","('translation', 'chat')","('translation', 'video')","('translation', 'chat')","('translation', 'chat')","('translation', 'chat')"
可 他 太 傻 了,3,3,chat,chat,"('chat', 'music')","('chat', 'cookbook')","('chat', 'message')","('chat', 'schedule')","('chat', 'app')","('chat', 'health')","('chat', 'telephone')","('chat', 'message')","('chat', 'cookbook')","('chat', 'datetime')"
我 要 了解 下 最新 的 股票 信息 ， 请 进入 中国 经济网,23,30,stock,website,"('stock', 'website')","('stock', 'website')","('stock', 'website')","('stock', 'website')","('stock', 'cinemas')","('stock', 'website')","('stock', 'website')","('stock', 'website')","('stock', 'website')","('stock', 'radio')"
吃 不 下,3,3,chat,chat,"('chat', 'video')","('chat', 'cookbook')","('chat', 'video')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'app')","('chat', 'cookbook')","('chat', 'music')","('chat', 'app')","('chat', 'cookbook')"
那 你 说 三 围,3,3,chat,chat,"('chat', 'riddle')","('chat', 'music')","('chat', 'tvchannel')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'telephone')","('chat', 'music')","('chat', 'music')","('chat', 'health')"
你 念 两 句 诗 来 听听,19,19,poetry,poetry,"('poetry', 'music')","('poetry', 'chat')","('poetry', 'chat')","('poetry', 'riddle')","('poetry', 'chat')","('poetry', 'music')","('poetry', 'chat')","('poetry', 'chat')","('poetry', 'chat')","('poetry', 'chat')"
找 不 到 地方,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
我 现在 在 长江西 路 ， 这 附近 有 餐馆 吗,3,13,chat,map,"('chat', 'map')","('chat', 'map')","('map', 'chat')","('chat', 'map')","('map', 'cookbook')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('cookbook', 'chat')","('chat', 'map')"
笨笨 是 在 哈尔滨 还是 在 深圳,3,13,chat,map,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
帮 我 搜索 下 可以 查 英语 六 级 成绩 的 网址 ， 我 要 查 成绩,26,30,translation,website,"('translation', 'website')","('app', 'translation')","('translation', 'app')","('translation', 'website')","('translation', 'website')","('translation', 'website')","('translation', 'video')","('translation', 'chat')","('chat', 'translation')","('translation', 'novel')"
微信 的 公众 号,0,0,app,app,"('app', 'chat')","('app', 'message')","('app', 'chat')","('chat', 'app')","('app', 'chat')","('app', 'message')","('app', 'message')","('app', 'chat')","('app', 'chat')","('app', 'message')"
天气 是 指,29,3,weather,chat,"('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'stock')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')"
等 假期 一定 好好 放松 放松,3,3,chat,chat,"('schedule', 'video')","('chat', 'weather')","('chat', 'music')","('chat', 'match')","('music', 'chat')","('video', 'chat')","('music', 'chat')","('chat', 'music')","('chat', 'video')","('chat', 'music')"
我 想 发 个 短信 给 小明 ， 让 他 晚上 来 我家 吃饭,15,15,message,message,"('message', 'translation')","('message', 'chat')","('message', 'chat')","('message', 'schedule')","('message', 'chat')","('message', 'website')","('message', 'contacts')","('message', 'telephone')","('message', 'news')","('message', 'chat')"
我 要 飞 去 北京,3,10,chat,flight,"('chat', 'video')","('chat', 'flight')","('video', 'datetime')","('chat', 'map')","('music', 'map')","('map', 'music')","('video', 'music')","('map', 'chat')","('video', 'website')","('flight', 'music')"
不 跟 你 玩 了,3,3,chat,chat,"('chat', 'app')","('chat', 'music')","('chat', 'message')","('chat', 'schedule')","('chat', 'translation')","('chat', 'message')","('chat', 'health')","('chat', 'datetime')","('chat', 'map')","('chat', 'weather')"
你 会 出 谜语 吗 ， 给 我 出 个 谜底 是 地名 的,21,21,riddle,riddle,"('riddle', 'chat')","('riddle', 'chat')","('riddle', 'chat')","('riddle', 'poetry')","('riddle', 'chat')","('riddle', 'translation')","('riddle', 'chat')","('riddle', 'chat')","('riddle', 'chat')","('riddle', 'chat')"
那 你 是 故意 的 嘛,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'message')","('chat', 'schedule')","('chat', 'music')","('chat', 'weather')","('chat', 'epg')","('chat', 'datetime')","('chat', 'map')","('chat', 'datetime')"
关于 欧洲杯 ， 能 给 我 播报 一下 当天 的 新闻 吗,17,17,news,news,"('news', 'epg')","('news', 'chat')","('news', 'epg')","('news', 'translation')","('news', 'match')","('news', 'epg')","('news', 'epg')","('news', 'match')","('news', 'epg')","('news', 'epg')"
湖南 卫视 8点 有 什么 综艺 ， 有 声临其境 吗,9,9,epg,epg,"('epg', 'video')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'video')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'chat')","('epg', 'video')","('epg', 'tvchannel')","('epg', 'tvchannel')"
那 莫斯科 吧,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('map', 'chat')","('chat', 'map')","('chat', 'cookbook')","('map', 'chat')","('chat', 'map')"
我 要 联系 下 张 杰 ， 给 张 杰 拨 个 电话 过去 吧,24,24,telephone,telephone,"('telephone', 'contacts')","('telephone', 'contacts')","('telephone', 'contacts')","('telephone', 'contacts')","('contacts', 'telephone')","('telephone', 'contacts')","('contacts', 'telephone')","('telephone', 'contacts')","('telephone', 'contacts')","('telephone', 'contacts')"
吾 与 香港 吴 彦祖 孰 美,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'translation')","('chat', 'video')","('chat', 'epg')","('chat', 'datetime')","('chat', 'poetry')","('chat', 'epg')"
秦始皇 的 父亲 是 谁,3,3,chat,chat,"('chat', 'telephone')","('chat', 'cookbook')","('chat', 'website')","('chat', 'health')","('chat', 'poetry')","('chat', 'map')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'map')","('chat', 'poetry')"
最近 几 期 大 乐 透 的 开奖 号码 是 什么 ， 能 和 我 说 下么,12,12,lottery,lottery,"('lottery', 'website')","('lottery', 'chat')","('lottery', 'contacts')","('lottery', 'cinemas')","('lottery', 'video')","('lottery', 'contacts')","('lottery', 'website')","('lottery', 'app')","('lottery', 'cookbook')","('lottery', 'match')"
怎么 去 南京,13,13,map,map,"('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'tvchannel')"
深度 学习 是 什么,3,3,chat,chat,"('chat', 'map')","('chat', 'health')","('chat', 'map')","('chat', 'translation')","('chat', 'map')","('chat', 'translation')","('chat', 'map')","('chat', 'map')","('chat', 'app')","('chat', 'translation')"
你 的 创造者 谁,3,3,chat,chat,"('chat', 'riddle')","('chat', 'music')","('chat', 'map')","('chat', 'schedule')","('chat', 'health')","('chat', 'app')","('chat', 'epg')","('chat', 'translation')","('chat', 'map')","('chat', 'datetime')"
查 一下 合肥 到 上海 的 火车票 要 多少 钱,25,25,train,train,"('train', 'bus')","('train', 'chat')","('train', 'flight')","('train', 'flight')","('train', 'stock')","('train', 'flight')","('train', 'bus')","('train', 'flight')","('train', 'bus')","('train', 'bus')"
擦 汗水乡 新娘 泡 龙 课堂 笔记本 电脑 键盘 鼠标 右键 属性 攻击 力求 婚姻 登记 证明 题,0,3,app,chat,"('website', 'app')","('app', 'music')","('app', 'music')","('app', 'website')","('chat', 'video')","('app', 'website')","('app', 'music')","('chat', 'app')","('app', 'chat')","('app', 'music')"
猪肝 怎么 做 ， 怎么 做 才 既 好吃 又 营养,6,6,cookbook,cookbook,"('cookbook', 'website')","('cookbook', 'chat')","('cookbook', 'health')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'flight')","('cookbook', 'health')","('cookbook', 'chat')","('cookbook', 'map')","('cookbook', 'chat')"
你 还 没 休息 呢,3,3,chat,chat,"('chat', 'message')","('chat', 'datetime')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'music')","('chat', 'map')","('chat', 'poetry')","('chat', 'translation')","('chat', 'poetry')","('chat', 'weather')"
小 冰 认识 不,3,3,chat,chat,"('chat', 'translation')","('chat', 'telephone')","('chat', 'message')","('chat', 'schedule')","('chat', 'translation')","('chat', 'translation')","('chat', 'contacts')","('chat', 'translation')","('chat', 'contacts')","('chat', 'weather')"
你 会 猜 字 谜 吗 ， 打 个 字谜 让 我 猜 下,21,21,riddle,riddle,"('riddle', 'poetry')","('riddle', 'chat')","('riddle', 'train')","('riddle', 'poetry')","('riddle', 'weather')","('riddle', 'translation')","('riddle', 'chat')","('riddle', 'chat')","('riddle', 'video')","('riddle', 'poetry')"
愉快 白眼傲 慢困 惊恐 流汗 憨笑 悠闲 奋斗 疑问 晕嘘 衰 骷髅 敲打 再见 擦汗抠鼻 鼓掌,3,3,chat,chat,"('chat', 'epg')","('chat', 'video')","('music', 'chat')","('video', 'health')","('chat', 'video')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
我 想 吃 西餐,6,3,cookbook,chat,"('cookbook', 'schedule')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'health')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')"
手机 没 网 ， 麻烦 把 移动 网络 打开,30,3,website,chat,"('app', 'website')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('app', 'website')","('app', 'website')"
打 个 电话 给 李建 ， 是 155 开头 的 那个 号码,24,24,telephone,telephone,"('telephone', 'contacts')","('telephone', 'contacts')","('telephone', 'contacts')","('telephone', 'contacts')","('telephone', 'contacts')","('telephone', 'contacts')","('telephone', 'contacts')","('telephone', 'contacts')","('telephone', 'contacts')","('telephone', 'contacts')"
每天 都 保持 好 心情,3,3,chat,chat,"('chat', 'schedule')","('chat', 'stock')","('chat', 'weather')","('chat', 'schedule')","('chat', 'music')","('chat', 'weather')","('chat', 'schedule')","('chat', 'weather')","('chat', 'app')","('chat', 'weather')"
我 要 看看 微博 ， 能 帮 我 打开 网页版 吗,0,30,app,website,"('app', 'website')","('app', 'website')","('website', 'app')","('website', 'app')","('website', 'app')","('app', 'website')","('app', 'website')","('website', 'app')","('website', 'app')","('app', 'website')"
过来 玩玩 去 不 成功 了,3,3,chat,chat,"('chat', 'app')","('chat', 'translation')","('chat', 'app')","('chat', 'video')","('chat', 'map')","('chat', 'app')","('chat', 'map')","('chat', 'video')","('chat', 'map')","('chat', 'datetime')"
800 度 近视 是 不 是 有点 危险 啊,11,11,health,health,"('health', 'epg')","('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'chat')"
我们 实验室 谁 最 漂亮,3,3,chat,chat,"('chat', 'riddle')","('chat', 'riddle')","('chat', 'map')","('chat', 'weather')","('chat', 'health')","('chat', 'epg')","('chat', 'epg')","('chat', 'app')","('chat', 'contacts')","('chat', 'riddle')"
哦意思 是 说 上升 空间 巨大,3,3,chat,chat,"('chat', 'translation')","('chat', 'map')","('chat', 'map')","('chat', 'calc')","('chat', 'translation')","('chat', 'translation')","('chat', 'map')","('chat', 'translation')","('chat', 'map')","('chat', 'map')"
莫名 的 红色 宝石 ,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'music')","('chat', 'music')","('chat', 'video')","('chat', 'music')","('music', 'chat')","('chat', 'music')","('chat', 'video')","('chat', 'website')","('music', 'chat')"
南礼士路 地铁 在 几 号 线,13,13,map,map,"('map', 'train')","('map', 'tvchannel')","('map', 'bus')","('map', 'tvchannel')","('map', 'website')","('map', 'stock')","('map', 'train')","('map', 'video')","('map', 'train')","('map', 'tvchannel')"
金寨 到 合肥 的 汽车 时刻表 ， 你 这儿 有 吗,1,1,bus,bus,"('bus', 'train')","('chat', 'bus')","('bus', 'map')","('bus', 'chat')","('bus', 'chat')","('bus', 'train')","('bus', 'chat')","('bus', 'train')","('bus', 'train')","('bus', 'train')"
你 会 念诗 吗 ？ 念 一 首 咏 柳 吧,19,19,poetry,poetry,"('poetry', 'chat')","('poetry', 'chat')","('poetry', 'chat')","('poetry', 'music')","('poetry', 'chat')","('poetry', 'chat')","('poetry', 'chat')","('poetry', 'chat')","('poetry', 'chat')","('poetry', 'chat')"
因为 你 是 笨笨 啊,3,3,chat,chat,"('chat', 'riddle')","('chat', 'music')","('chat', 'message')","('chat', 'schedule')","('chat', 'music')","('chat', 'app')","('chat', 'music')","('chat', 'music')","('chat', 'app')","('chat', 'health')"
可是 我 还是 寂寞,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'video')","('chat', 'weather')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
都 几 点 了 睡觉 了,3,3,chat,chat,"('chat', 'app')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'music')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')"
回放 一下 烈火 如 歌 ， 浙江 卫视 的,9,9,epg,epg,"('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'music')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')"
你 在 干 嘛 嘞,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'tvchannel')","('chat', 'schedule')","('chat', 'health')","('chat', 'weather')","('chat', 'contacts')","('chat', 'translation')","('chat', 'map')","('chat', 'match')"
人 约 黄昏 后 的 下 一 句 ， 念 给 我 听听,19,19,poetry,poetry,"('poetry', 'music')","('poetry', 'music')","('poetry', 'music')","('poetry', 'music')","('poetry', 'music')","('poetry', 'music')","('poetry', 'music')","('poetry', 'music')","('poetry', 'video')","('poetry', 'music')"
志林 是 谁,3,3,chat,chat,"('chat', 'weather')","('chat', 'datetime')","('chat', 'message')","('chat', 'schedule')","('chat', 'translation')","('chat', 'weather')","('chat', 'epg')","('chat', 'datetime')","('chat', 'map')","('chat', 'datetime')"
我 喜欢 李清照 的 词 ， 你 给 我 来 一 首 吧,19,19,poetry,poetry,"('poetry', 'music')","('poetry', 'music')","('poetry', 'music')","('poetry', 'music')","('poetry', 'music')","('poetry', 'music')","('poetry', 'music')","('poetry', 'music')","('poetry', 'music')","('poetry', 'music')"
害怕 了 一,3,3,chat,chat,"('chat', 'telephone')","('chat', 'weather')","('chat', 'app')","('chat', 'video')","('chat', 'video')","('chat', 'weather')","('chat', 'telephone')","('chat', 'video')","('chat', 'website')","('chat', 'weather')"
给 16 开 4 次 方 ， 应该 是 等于 多少,2,2,calc,calc,"('calc', 'chat')","('calc', 'email')","('calc', 'chat')","('calc', 'radio')","('calc', 'datetime')","('calc', 'chat')","('calc', 'stock')","('calc', 'weather')","('calc', 'chat')","('calc', 'tvchannel')"
我 想 听 TFBOYS 的 宠爱 ， 有 这 首 歌 吗,16,16,music,music,"('music', 'poetry')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')"
情况 下 周四五 天 KO,9,3,epg,chat,"('datetime', 'epg')","('epg', 'schedule')","('datetime', 'chat')","('epg', 'datetime')","('datetime', 'epg')","('schedule', 'datetime')","('epg', 'chat')","('schedule', 'chat')","('epg', 'schedule')","('chat', 'epg')"
我们 来 做 个 游戏 吧 ， 就 玩 猜 谜语,21,21,riddle,riddle,"('riddle', 'lottery')","('riddle', 'video')","('riddle', 'translation')","('riddle', 'poetry')","('riddle', 'app')","('riddle', 'translation')","('riddle', 'app')","('riddle', 'telephone')","('riddle', 'video')","('riddle', 'app')"
搜索 一下 中石化 股票 ， 看看 它 的 涨跌 情况,23,23,stock,stock,"('stock', 'email')","('stock', 'epg')","('stock', 'app')","('stock', 'map')","('stock', 'news')","('stock', 'calc')","('stock', 'music')","('stock', 'chat')","('stock', 'map')","('stock', 'radio')"
好 污 ～ 你 不 是 你 了,3,3,chat,chat,"('chat', 'translation')","('chat', 'music')","('chat', 'message')","('chat', 'schedule')","('chat', 'music')","('chat', 'weather')","('chat', 'music')","('chat', 'music')","('chat', 'map')","('chat', 'translation')"
唱 首 歌 给 我 听 一下,16,16,music,music,"('music', 'poetry')","('music', 'chat')","('music', 'video')","('music', 'chat')","('music', 'chat')","('music', 'poetry')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')"
我 想 看 电影 ， 有 没 有 哪个 台是 是 在 放 电影 的,9,9,epg,epg,"('epg', 'video')","('epg', 'video')","('epg', 'video')","('epg', 'video')","('epg', 'video')","('epg', 'video')","('epg', 'video')","('video', 'epg')","('epg', 'video')","('epg', 'video')"
我 真的 好 难过,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'video')","('chat', 'schedule')","('chat', 'music')","('chat', 'weather')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
我 想 了解 仿真 你 能 帮 我 吗,3,3,chat,chat,"('chat', 'video')","('chat', 'calc')","('chat', 'map')","('chat', 'map')","('chat', 'music')","('chat', 'health')","('chat', 'health')","('chat', 'music')","('chat', 'cookbook')","('chat', 'health')"
年轻人 的 睡眠,3,3,chat,chat,"('chat', 'schedule')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('health', 'chat')","('chat', 'health')","('chat', 'video')","('chat', 'health')","('chat', 'health')"
K306 次 列车 的 路线图,25,25,train,train,"('train', 'map')","('train', 'calc')","('train', 'map')","('train', 'map')","('train', 'map')","('train', 'map')","('train', 'map')","('train', 'map')","('train', 'novel')","('train', 'radio')"
我 想 发 邮件 ， 你 帮 我 发 邮件 给 李四 吧,8,8,email,email,"('email', 'telephone')","('email', 'cookbook')","('email', 'message')","('email', 'message')","('email', 'message')","('email', 'message')","('email', 'message')","('email', 'contacts')","('email', 'map')","('email', 'message')"
中国 联通 的 电话 是 多少 ， 我 要 打 个 电话 给 他,5,24,contacts,telephone,"('contacts', 'telephone')","('telephone', 'contacts')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('telephone', 'contacts')","('telephone', 'contacts')","('contacts', 'telephone')"
你 想 吃 屎 吗,3,3,chat,chat,"('chat', 'weather')","('chat', 'health')","('chat', 'map')","('chat', 'schedule')","('chat', 'health')","('chat', 'weather')","('chat', 'health')","('chat', 'datetime')","('chat', 'map')","('chat', 'datetime')"
我 可 不 是 那样 的 人 你 才 是 那样 的 人 呢,3,3,chat,chat,"('chat', 'riddle')","('chat', 'music')","('chat', 'message')","('chat', 'weather')","('chat', 'cookbook')","('chat', 'bus')","('chat', 'music')","('chat', 'train')","('chat', 'app')","('chat', 'music')"
想 去 看 电影 ， 中影 国际 影城 有 什么 新 上映 的 电影,4,4,cinemas,cinemas,"('cinemas', 'video')","('cinemas', 'video')","('cinemas', 'video')","('cinemas', 'video')","('cinemas', 'video')","('cinemas', 'video')","('cinemas', 'video')","('cinemas', 'video')","('cinemas', 'video')","('cinemas', 'video')"
你 帮 我 算 一下 ， 37 除 以 8 的 余数 是 多少,2,2,calc,calc,"('calc', 'riddle')","('calc', 'cookbook')","('calc', 'chat')","('calc', 'riddle')","('calc', 'stock')","('calc', 'chat')","('calc', 'match')","('calc', 'train')","('calc', 'chat')","('calc', 'tvchannel')"
给 我 把 日历 打开 ， 看看 明天 是 什么 日子,7,7,datetime,datetime,"('datetime', 'app')","('schedule', 'datetime')","('datetime', 'app')","('datetime', 'schedule')","('datetime', 'epg')","('datetime', 'schedule')","('datetime', 'app')","('datetime', 'weather')","('app', 'datetime')","('datetime', 'chat')"
4 的 3 次 方 乘 以 4 ， 结果 是 多少,2,2,calc,calc,"('calc', 'chat')","('calc', 'website')","('calc', 'chat')","('calc', 'riddle')","('calc', 'stock')","('calc', 'email')","('calc', 'stock')","('calc', 'lottery')","('calc', 'datetime')","('calc', 'tvchannel')"
减 什么 肥 啊,3,3,chat,chat,"('chat', 'weather')","('chat', 'epg')","('chat', 'weather')","('chat', 'schedule')","('chat', 'health')","('chat', 'translation')","('chat', 'cookbook')","('chat', 'datetime')","('chat', 'cookbook')","('chat', 'health')"
我 最 讨厌 的 就是 别人 不 理 我,3,3,chat,chat,"('chat', 'translation')","('chat', 'music')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'translation')","('chat', 'news')","('chat', 'music')","('chat', 'translation')","('chat', 'app')","('chat', 'music')"
我 在 大陆 ， 我 想 知道 香港 现在 是 什么 时候,7,7,datetime,datetime,"('chat', 'datetime')","('datetime', 'chat')","('datetime', 'epg')","('datetime', 'chat')","('datetime', 'epg')","('datetime', 'map')","('datetime', 'chat')","('chat', 'map')","('map', 'datetime')","('chat', 'epg')"
我 在 火车 上 冷 怎么办,3,3,chat,chat,"('chat', 'weather')","('chat', 'weather')","('chat', 'train')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'weather')","('chat', 'train')","('chat', 'train')"
等 一下 我 在 跟 你 聊天 呀 你,3,3,chat,chat,"('chat', 'telephone')","('chat', 'message')","('chat', 'message')","('chat', 'message')","('chat', 'music')","('chat', 'music')","('chat', 'epg')","('chat', 'music')","('chat', 'message')","('chat', 'translation')"
帮 我 看 下 时间 ， 现在 是 什么 时候 了,7,7,datetime,datetime,"('chat', 'datetime')","('datetime', 'chat')","('datetime', 'chat')","('datetime', 'schedule')","('datetime', 'epg')","('datetime', 'schedule')","('datetime', 'chat')","('datetime', 'chat')","('datetime', 'schedule')","('chat', 'datetime')"
推荐 一 部 小说 给 我 ， 我 要 历史 题材 的,18,18,novel,novel,"('novel', 'video')","('novel', 'poetry')","('novel', 'video')","('novel', 'email')","('novel', 'radio')","('novel', 'video')","('novel', 'weather')","('novel', 'video')","('novel', 'video')","('novel', 'video')"
哈尔滨 有 几 所 985 高校,13,3,map,chat,"('map', 'chat')","('map', 'stock')","('map', 'chat')","('map', 'website')","('map', 'stock')","('map', 'chat')","('map', 'chat')","('map', 'tvchannel')","('map', 'chat')","('map', 'tvchannel')"
蒸 馒头 做法,6,6,cookbook,cookbook,"('cookbook', 'website')","('cookbook', 'chat')","('cookbook', 'train')","('cookbook', 'weather')","('cookbook', 'news')","('cookbook', 'health')","('cookbook', 'health')","('cookbook', 'chat')","('cookbook', 'health')","('cookbook', 'flight')"
思考 啥 呢,3,3,chat,chat,"('chat', 'riddle')","('chat', 'novel')","('chat', 'map')","('chat', 'schedule')","('chat', 'health')","('chat', 'map')","('chat', 'epg')","('chat', 'datetime')","('chat', 'riddle')","('chat', 'match')"
人 比 黄花 瘦 的 下 一 句 是 什么 ， 帮 我 搜索 一下,19,19,poetry,poetry,"('poetry', 'chat')","('poetry', 'chat')","('poetry', 'chat')","('poetry', 'riddle')","('poetry', 'chat')","('poetry', 'chat')","('poetry', 'novel')","('poetry', 'chat')","('poetry', 'chat')","('poetry', 'chat')"
叫 你 唱歌 我 听 天,16,16,music,music,"('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'video')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')"
我 真是 没 理 狡 三 分,3,3,chat,chat,"('chat', 'translation')","('chat', 'riddle')","('chat', 'map')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'health')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'translation')"
哪里 去 辨 什么 真 共 假 胜利,3,3,chat,chat,"('chat', 'translation')","('chat', 'health')","('chat', 'tvchannel')","('chat', 'riddle')","('chat', 'poetry')","('chat', 'translation')","('chat', 'cookbook')","('chat', 'translation')","('chat', 'translation')","('chat', 'datetime')"
放首 怀念 青春 的 的 歌曲 ， 就 匆匆 那年 吧,16,16,music,music,"('music', 'poetry')","('music', 'poetry')","('music', 'poetry')","('music', 'epg')","('music', 'chat')","('music', 'poetry')","('music', 'epg')","('music', 'poetry')","('music', 'poetry')","('music', 'poetry')"
屎 好吃 吗,3,3,chat,chat,"('chat', 'riddle')","('chat', 'cookbook')","('chat', 'health')","('chat', 'cookbook')","('chat', 'translation')","('chat', 'health')","('chat', 'cookbook')","('chat', 'datetime')","('chat', 'cookbook')","('chat', 'cookbook')"
帮 我 找 下 股票 510023 ， 看看 它 的 市场 值 是 多少,23,23,stock,stock,"('stock', 'email')","('stock', 'epg')","('stock', 'chat')","('stock', 'calc')","('stock', 'calc')","('stock', 'poetry')","('stock', 'music')","('stock', 'chat')","('stock', 'calc')","('stock', 'radio')"
我 擦 你 怎么 这么 污,3,3,chat,chat,"('chat', 'telephone')","('chat', 'music')","('chat', 'tvchannel')","('chat', 'schedule')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'music')","('chat', 'health')","('chat', 'cookbook')"
