sentence,prediction,ground_true,预测,正确,fold_0_top2,fold_1_top2,fold_2_top2,fold_3_top2,fold_4_top2,fold_5_top2,fold_6_top2,fold_7_top2,fold_8_top2,fold_9_top2
那 是 什么 牛 呢,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'translation')","('chat', 'translation')","('chat', 'weather')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'datetime')","('chat', 'health')","('chat', 'map')","('chat', 'cookbook')"
你 知道 我 的 名字,3,3,chat,chat,"('chat', 'schedule')","('chat', 'translation')","('chat', 'music')","('chat', 'translation')","('chat', 'translation')","('chat', 'music')","('chat', 'datetime')","('chat', 'map')","('chat', 'translation')","('chat', 'map')"
我 想 看 今晚 世界杯 的 比赛 ， 你 帮 我 找 一下,14,14,match,match,"('match', 'video')","('match', 'epg')","('match', 'novel')","('match', 'epg')","('match', 'epg')","('match', 'epg')","('match', 'epg')","('match', 'epg')","('match', 'video')","('match', 'weather')"
妈妈 的 弟弟 的 妹妹 的 丈夫 的 姐姐 的 妈妈 叫 什么,3,3,chat,chat,"('chat', 'poetry')","('chat', 'translation')","('chat', 'translation')","('chat', 'schedule')","('chat', 'translation')","('chat', 'translation')","('chat', 'map')","('chat', 'translation')","('chat', 'message')","('chat', 'map')"
帮 我 考试 吧,3,3,chat,chat,"('chat', 'poetry')","('chat', 'translation')","('chat', 'video')","('chat', 'translation')","('chat', 'video')","('chat', 'app')","('chat', 'poetry')","('chat', 'riddle')","('chat', 'video')","('chat', 'app')"
但 我 从不 后退,3,3,chat,chat,"('chat', 'map')","('chat', 'music')","('chat', 'music')","('chat', 'map')","('chat', 'map')","('chat', 'music')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
我 想 去 成都 吃 火锅 ， 给 我 订 一 张 去 那儿 的 机票,10,10,flight,flight,"('flight', 'music')","('flight', 'chat')","('flight', 'train')","('flight', 'train')","('flight', 'train')","('flight', 'train')","('flight', 'map')","('flight', 'news')","('flight', 'email')","('flight', 'train')"
给 我 放 首 歌 吧 ， 要 最近 很 火 的,16,16,music,music,"('music', 'poetry')","('music', 'poetry')","('music', 'poetry')","('music', 'chat')","('music', 'poetry')","('music', 'poetry')","('music', 'poetry')","('music', 'poetry')","('music', 'chat')","('music', 'poetry')"
刘挺 是 哪个 学校 毕业 的,3,3,chat,chat,"('chat', 'map')","('chat', 'poetry')","('chat', 'weather')","('chat', 'message')","('chat', 'translation')","('chat', 'music')","('chat', 'map')","('chat', 'health')","('chat', 'map')","('chat', 'map')"
就是 指 肠粉 吧,6,3,cookbook,chat,"('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'health')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')"
不 相信 你 会 变 聪明,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'music')","('chat', 'health')","('chat', 'novel')","('chat', 'music')","('chat', 'map')","('chat', 'map')","('chat', 'music')","('chat', 'health')"
请问 你 喜欢 倚 天 屠 龙 记么,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'music')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'novel')","('chat', 'map')","('chat', 'music')","('chat', 'music')"
有 没 有 购物 频道 ， 给 我 推荐 些 比较 专业 的 购物 频道,27,27,tvchannel,tvchannel,"('tvchannel', 'app')","('tvchannel', 'epg')","('tvchannel', 'chat')","('tvchannel', 'chat')","('website', 'epg')","('tvchannel', 'epg')","('tvchannel', 'epg')","('tvchannel', 'epg')","('epg', 'tvchannel')","('tvchannel', 'chat')"
查查 后天 从 北京 飞 上海 的 机票,10,10,flight,flight,"('flight', 'music')","('flight', 'train')","('flight', 'train')","('flight', 'tvchannel')","('flight', 'train')","('flight', 'train')","('flight', 'bus')","('flight', 'train')","('flight', 'email')","('flight', 'train')"
替 我 把 短信 打开 ， 我 要 看看 短信,15,15,message,message,"('message', 'email')","('message', 'contacts')","('message', 'email')","('message', 'email')","('message', 'contacts')","('message', 'contacts')","('message', 'email')","('message', 'telephone')","('message', 'email')","('message', 'music')"
卡吐 了 皮,3,3,chat,chat,"('chat', 'health')","('chat', 'app')","('chat', 'video')","('chat', 'health')","('chat', 'app')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'video')","('chat', 'health')"
打开 日历 ， 看看 今天 农历 初 几,7,7,datetime,datetime,"('datetime', 'weather')","('datetime', 'weather')","('app', 'datetime')","('datetime', 'website')","('datetime', 'weather')","('datetime', 'calc')","('datetime', 'website')","('datetime', 'website')","('datetime', 'app')","('datetime', 'website')"
韩国 的 泡菜 是 怎么 做 的 ， 你 知道 么,6,6,cookbook,cookbook,"('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')"
可是 他 是 男 的,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'weather')","('chat', 'stock')","('chat', 'music')","('chat', 'datetime')","('chat', 'music')","('chat', 'music')","('chat', 'health')"
我 想 听 林 俊杰 的 江南 ， 有 粤语 版 的 吗,16,16,music,music,"('music', 'epg')","('music', 'poetry')","('music', 'contacts')","('music', 'video')","('music', 'video')","('music', 'video')","('music', 'epg')","('music', 'epg')","('music', 'chat')","('music', 'epg')"
我 要 听 歌 ， 张杰 的 ， 就 三生 三 世 吧,16,16,music,music,"('music', 'poetry')","('music', 'video')","('music', 'poetry')","('music', 'chat')","('music', 'novel')","('music', 'poetry')","('music', 'poetry')","('music', 'poetry')","('music', 'chat')","('music', 'poetry')"
人为何 总是 被 情 所 困,3,3,chat,chat,"('chat', 'poetry')","('chat', 'poetry')","('chat', 'music')","('chat', 'weather')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'stock')","('chat', 'health')","('chat', 'music')","('chat', 'health')"
我们 都 开心,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'music')","('chat', 'schedule')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'translation')","('chat', 'music')","('chat', 'music')"
找 一个 菜谱 ， 看看 排骨 火锅 吧,6,6,cookbook,cookbook,"('cookbook', 'map')","('cookbook', 'music')","('cookbook', 'chat')","('cookbook', 'email')","('cookbook', 'radio')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'translation')","('cookbook', 'schedule')","('cookbook', 'chat')"
合肥 到 西安 的 航班 ， 最 早 到达 的 是 哪 一 班,10,10,flight,flight,"('flight', 'map')","('flight', 'train')","('flight', 'train')","('flight', 'map')","('flight', 'train')","('flight', 'train')","('flight', 'bus')","('flight', 'news')","('flight', 'email')","('flight', 'train')"
感觉 今天 有点 热 ， 帮 我 查 下 今天 的 最高 温度,29,29,weather,weather,"('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'news')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')"
好 的 下次 再 聊,3,3,chat,chat,"('chat', 'video')","('chat', 'music')","('chat', 'video')","('chat', 'schedule')","('chat', 'video')","('chat', 'video')","('chat', 'music')","('chat', 'translation')","('chat', 'video')","('chat', 'cookbook')"
帮 我 把 日历 打开 ， 看看 农历 5月 初 5 是 不 是 端午节,7,7,datetime,datetime,"('datetime', 'weather')","('datetime', 'weather')","('datetime', 'chat')","('datetime', 'schedule')","('datetime', 'schedule')","('datetime', 'schedule')","('datetime', 'website')","('datetime', 'schedule')","('datetime', 'calc')","('datetime', 'video')"
咯 了 就 哭 啦,3,3,chat,chat,"('chat', 'video')","('chat', 'translation')","('chat', 'music')","('chat', 'health')","('chat', 'video')","('chat', 'music')","('chat', 'contacts')","('chat', 'telephone')","('chat', 'music')","('chat', 'health')"
因为 感觉 你 很 傻,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'app')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
你 知道 环城干 是 谁,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'music')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
帮 我 调频 ， 我 想 听 fm56.8,20,20,radio,radio,"('radio', 'music')","('radio', 'chat')","('radio', 'lottery')","('radio', 'tvchannel')","('radio', 'contacts')","('radio', 'telephone')","('radio', 'tvchannel')","('radio', 'music')","('radio', 'music')","('radio', 'music')"
谢谢 你 我 要 哭 了,3,3,chat,chat,"('chat', 'video')","('music', 'chat')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'telephone')","('music', 'chat')","('chat', 'music')"
想 做 可乐 鸡翅 ， 请问 怎么 做 呀,6,6,cookbook,cookbook,"('cookbook', 'chat')","('cookbook', 'health')","('cookbook', 'match')","('cookbook', 'health')","('cookbook', 'flight')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'translation')","('cookbook', 'schedule')","('cookbook', 'chat')"
介绍 一下 京东,30,3,website,chat,"('chat', 'app')","('chat', 'app')","('chat', 'website')","('app', 'website')","('website', 'chat')","('website', 'app')","('app', 'website')","('website', 'app')","('app', 'chat')","('website', 'app')"
汤乐奇 喜欢 谁 呢,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'epg')","('chat', 'message')","('chat', 'epg')","('chat', 'music')","('chat', 'datetime')","('chat', 'weather')","('chat', 'music')","('chat', 'map')"
不 喜欢 你 怎么办,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'music')","('chat', 'weather')","('chat', 'novel')","('chat', 'health')","('chat', 'datetime')","('chat', 'health')","('chat', 'music')","('chat', 'health')"
你 给 我 订 两 张 电影票 吧 ， 就 头号 玩家 吧,28,4,video,cinemas,"('video', 'chat')","('video', 'chat')","('chat', 'video')","('video', 'cinemas')","('cinemas', 'video')","('video', 'epg')","('cinemas', 'video')","('cinemas', 'video')","('chat', 'video')","('cinemas', 'video')"
我 是 因为 你 很 傻 这 件 事情 才 生气 的 作为 一个 机器人 你 智商 咋 这么 低,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'translation')","('chat', 'map')","('chat', 'cookbook')","('chat', 'news')","('chat', 'health')","('chat', 'translation')","('chat', 'health')"
你 来自 哪里,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'health')","('chat', 'map')","('chat', 'map')","('chat', 'music')","('chat', 'map')","('chat', 'map')","('chat', 'music')","('chat', 'email')"
怎么 进行 网上 购物,30,3,website,chat,"('website', 'chat')","('website', 'app')","('chat', 'app')","('website', 'app')","('website', 'chat')","('website', 'chat')","('website', 'chat')","('website', 'app')","('website', 'app')","('website', 'stock')"
搞 不 懂,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'music')","('chat', 'datetime')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'map')","('chat', 'music')","('chat', 'app')"
买 你 妈 个 逼,3,3,chat,chat,"('chat', 'poetry')","('chat', 'app')","('chat', 'music')","('chat', 'weather')","('chat', 'poetry')","('chat', 'cookbook')","('chat', 'datetime')","('chat', 'telephone')","('chat', 'map')","('chat', 'cookbook')"
放心 我 是 好人 但 我 会 因为 一个 机器人 太 过于 愚蠢 而 抛弃 他 而 非 因为 他 太 聪明,3,3,chat,chat,"('chat', 'map')","('chat', 'video')","('chat', 'music')","('chat', 'music')","('chat', 'video')","('chat', 'music')","('chat', 'message')","('chat', 'email')","('chat', 'music')","('chat', 'music')"
我 要 看 个 视频 ， 打开 优酷网 并 登录,0,30,app,website,"('app', 'website')","('epg', 'app')","('app', 'epg')","('app', 'website')","('app', 'website')","('website', 'app')","('app', 'epg')","('website', 'video')","('website', 'epg')","('epg', 'app')"
帮 我 发 个 短信 给 小明 吧 ， 发 到 他 移动 的 那个 号码,15,15,message,message,"('message', 'contacts')","('message', 'contacts')","('message', 'schedule')","('message', 'contacts')","('message', 'contacts')","('message', 'contacts')","('message', 'contacts')","('message', 'telephone')","('message', 'music')","('message', 'contacts')"
帮 我 查 一下 明天 从 上海 到 北京 的 火车票,25,25,train,train,"('train', 'chat')","('train', 'flight')","('train', 'flight')","('train', 'chat')","('train', 'map')","('train', 'poetry')","('train', 'datetime')","('train', 'flight')","('train', 'cinemas')","('train', 'flight')"
我 想 知道 李建 的 电话 号码 ， 帮 我 显示 下 李建 的 电话 号码 吧,5,5,contacts,contacts,"('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'epg')","('contacts', 'telephone')","('contacts', 'map')","('contacts', 'message')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'lottery')"
哎 呀 你 这 名字 挺 适合 你 呀 叫 笨笨,3,3,chat,chat,"('chat', 'riddle')","('chat', 'translation')","('chat', 'music')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'telephone')"
不 客气 互相 吹 捧 嘛,3,3,chat,chat,"('chat', 'map')","('chat', 'telephone')","('chat', 'datetime')","('chat', 'translation')","('chat', 'email')","('chat', 'music')","('chat', 'news')","('chat', 'cookbook')","('chat', 'map')","('chat', 'health')"
专业 之间 有 级差 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'datetime')","('chat', 'translation')","('chat', 'weather')","('chat', 'map')","('chat', 'schedule')","('chat', 'datetime')","('chat', 'health')","('chat', 'schedule')","('chat', 'map')"
恐怖 故事 啦,28,3,video,chat,"('video', 'chat')","('video', 'chat')","('video', 'music')","('video', 'chat')","('video', 'chat')","('video', 'epg')","('video', 'novel')","('video', 'chat')","('video', 'chat')","('video', 'chat')"
孩子 想 妈妈 了 怎么办,3,3,chat,chat,"('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')"
2月 13 号,7,7,datetime,datetime,"('chat', 'weather')","('datetime', 'contacts')","('datetime', 'schedule')","('epg', 'app')","('datetime', 'epg')","('datetime', 'weather')","('epg', 'video')","('datetime', 'video')","('epg', 'tvchannel')","('datetime', 'video')"
我 想 学 酱 排骨,6,6,cookbook,cookbook,"('cookbook', 'map')","('cookbook', 'news')","('cookbook', 'chat')","('cookbook', 'email')","('cookbook', 'flight')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'video')","('cookbook', 'email')","('cookbook', 'chat')"
7月 20号 北京 到 哈尔滨 的 飞机票,10,10,flight,flight,"('flight', 'telephone')","('flight', 'radio')","('flight', 'train')","('flight', 'tvchannel')","('flight', 'train')","('flight', 'train')","('flight', 'bus')","('flight', 'news')","('flight', 'email')","('flight', 'train')"
这样 不好 吧,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'weather')","('chat', 'weather')","('chat', 'epg')","('chat', 'health')","('chat', 'news')","('chat', 'cookbook')","('chat', 'music')","('chat', 'weather')"
但是 他 没有 下班 怎么办,3,3,chat,chat,"('chat', 'map')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'schedule')","('chat', 'epg')","('chat', 'health')","('chat', 'datetime')","('chat', 'health')","('chat', 'music')","('chat', 'health')"
我 懂 了 只有 努力 才 会 有 收获,3,3,chat,chat,"('chat', 'map')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
能 不 能 给 我 出 一个 简单 的 脑筋 急 转弯 啊,21,21,riddle,riddle,"('riddle', 'chat')","('riddle', 'lottery')","('riddle', 'chat')","('riddle', 'lottery')","('riddle', 'bus')","('riddle', 'telephone')","('riddle', 'telephone')","('riddle', 'chat')","('riddle', 'chat')","('riddle', 'video')"
你 和 小冰 谁 厉害,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'weather')","('chat', 'epg')","('chat', 'music')","('chat', 'datetime')","('chat', 'music')","('chat', 'music')","('chat', 'riddle')"
会 说话 么,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'contacts')","('chat', 'weather')","('chat', 'weather')","('chat', 'music')","('chat', 'translation')","('chat', 'riddle')","('chat', 'message')","('chat', 'datetime')"
你 会 猜 谜语 吗 ， 打 个 谜语 给 我 猜猜,21,21,riddle,riddle,"('riddle', 'chat')","('riddle', 'bus')","('riddle', 'translation')","('riddle', 'app')","('riddle', 'map')","('riddle', 'telephone')","('riddle', 'telephone')","('riddle', 'chat')","('riddle', 'translation')","('riddle', 'lottery')"
有 本事 来 斗图,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'music')","('chat', 'weather')","('chat', 'epg')","('chat', 'app')","('chat', 'datetime')","('chat', 'map')","('chat', 'music')","('chat', 'app')"
石家庄 明天 的 天气,29,29,weather,weather,"('weather', 'map')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'poetry')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')"
哺乳期 孩子 是 不 是 会 判 给 妈妈,3,3,chat,chat,"('chat', 'map')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'stock')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')"
哈工大 是 啥 东西,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
笑 哭 的 意思,26,3,translation,chat,"('translation', 'poetry')","('translation', 'chat')","('translation', 'chat')","('translation', 'poetry')","('translation', 'chat')","('translation', 'poetry')","('translation', 'calc')","('translation', 'chat')","('translation', 'chat')","('translation', 'chat')"
你 是 流氓,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'weather')","('chat', 'map')","('chat', 'music')","('chat', 'datetime')","('chat', 'map')","('chat', 'map')","('chat', 'cookbook')"
好久 没 联系 小明 了 ， 告诉 我 小明 的 电话 号码 是 多少,5,5,contacts,contacts,"('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'message')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')"
说 你 神 精病,3,3,chat,chat,"('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')"
把 收音机 打开 ， 我 想 听 合肥 交通 广播,20,20,radio,radio,"('radio', 'app')","('radio', 'epg')","('radio', 'epg')","('radio', 'tvchannel')","('radio', 'epg')","('radio', 'epg')","('radio', 'tvchannel')","('radio', 'tvchannel')","('radio', 'map')","('radio', 'tvchannel')"
深圳 吃 什么,3,3,chat,chat,"('chat', 'map')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
我 想 听 歌 ， 给 我 放 一 首 抒情 的 英文 歌 吧,16,16,music,music,"('music', 'poetry')","('music', 'poetry')","('music', 'poetry')","('music', 'translation')","('music', 'poetry')","('music', 'poetry')","('music', 'poetry')","('music', 'poetry')","('music', 'translation')","('music', 'app')"
你 会 干 嘛,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'weather')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'datetime')","('chat', 'map')","('chat', 'music')","('chat', 'cookbook')"
你 最 喜欢 吃 什么 呀,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'weather')","('chat', 'email')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'riddle')","('chat', 'music')","('chat', 'email')"
我 想 发短信 ， 替 我 发 个 短信 给 张三 吧,15,15,message,message,"('message', 'email')","('message', 'contacts')","('message', 'schedule')","('message', 'email')","('message', 'email')","('message', 'contacts')","('message', 'email')","('message', 'telephone')","('message', 'chat')","('message', 'music')"
明天 六安热 不 热 ， 最高 温度 是 多少,29,29,weather,weather,"('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')"
你 应该 有 性别 的,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'tvchannel')","('chat', 'weather')","('chat', 'contacts')","('chat', 'music')","('chat', 'datetime')","('chat', 'map')","('chat', 'music')","('chat', 'app')"
我 才 是,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'epg')","('chat', 'map')","('chat', 'music')","('chat', 'app')","('chat', 'datetime')","('chat', 'music')","('chat', 'music')","('chat', 'weather')"
你 知 不 知道 今晚 体育 彩票 排列 三 开 什么 号码,12,12,lottery,lottery,"('lottery', 'train')","('lottery', 'map')","('lottery', 'radio')","('lottery', 'news')","('lottery', 'calc')","('lottery', 'bus')","('lottery', 'news')","('lottery', 'chat')","('lottery', 'stock')","('lottery', 'schedule')"
你 发 个 表情 呗,3,3,chat,chat,"('chat', 'riddle')","('chat', 'app')","('chat', 'music')","('chat', 'message')","('chat', 'riddle')","('chat', 'message')","('chat', 'message')","('chat', 'message')","('chat', 'music')","('chat', 'riddle')"
我 想 知道 有 哪些 短信 未 读 ， 可以 帮 我 把 收件箱 打开 吗,15,15,message,message,"('message', 'email')","('email', 'message')","('message', 'email')","('message', 'email')","('message', 'email')","('message', 'email')","('message', 'contacts')","('message', 'email')","('message', 'email')","('message', 'email')"
好 吧 好 吧 那 你 就 在 我 身边 吧 我 好 喜欢 你 啊,3,3,chat,chat,"('chat', 'map')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'novel')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'health')"
我 想 去 日本 东京 自由行 签证 怎么办,26,3,translation,chat,"('translation', 'train')","('flight', 'translation')","('translation', 'flight')","('translation', 'chat')","('translation', 'bus')","('translation', 'flight')","('flight', 'translation')","('translation', 'chat')","('translation', 'chat')","('translation', 'flight')"
帮 我 查看 一下 ， 15 选 5 玩法 的 开奖 情况,12,12,lottery,lottery,"('lottery', 'train')","('lottery', 'email')","('lottery', 'radio')","('lottery', 'news')","('lottery', 'message')","('lottery', 'cookbook')","('lottery', 'stock')","('lottery', 'chat')","('lottery', 'stock')","('lottery', 'flight')"
你 会 React 么,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'weather')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'datetime')","('chat', 'map')","('chat', 'music')","('chat', 'weather')"
不 想 看 了 ， 把 抖音 关闭,28,0,video,app,"('app', 'video')","('video', 'app')","('app', 'video')","('app', 'video')","('video', 'app')","('video', 'tvchannel')","('video', 'app')","('video', 'epg')","('app', 'music')","('video', 'epg')"
这 句 你 倒是 听 懂 了,3,3,chat,chat,"('chat', 'poetry')","('chat', 'translation')","('chat', 'music')","('chat', 'translation')","('chat', 'map')","('chat', 'poetry')","('chat', 'news')","('chat', 'riddle')","('chat', 'riddle')","('chat', 'translation')"
哈工大 人 是 你 啥,3,3,chat,chat,"('chat', 'map')","('chat', 'cookbook')","('chat', 'datetime')","('chat', 'weather')","('chat', 'map')","('chat', 'music')","('chat', 'datetime')","('chat', 'riddle')","('chat', 'map')","('chat', 'map')"
广汽 传祺 gs5,30,3,website,chat,"('website', 'app')","('tvchannel', 'website')","('website', 'app')","('app', 'website')","('app', 'website')","('website', 'app')","('tvchannel', 'radio')","('app', 'website')","('website', 'app')","('app', 'website')"
我 想 坐 动车 ， 到 南京 的,25,25,train,train,"('train', 'bus')","('train', 'bus')","('train', 'bus')","('train', 'bus')","('train', 'map')","('train', 'bus')","('bus', 'train')","('train', 'bus')","('bus', 'map')","('train', 'bus')"
我 今天 有 什么 行程 ， 帮 我 看 一下 行程 安排表,22,22,schedule,schedule,"('schedule', 'epg')","('chat', 'flight')","('chat', 'flight')","('chat', 'schedule')","('flight', 'schedule')","('schedule', 'flight')","('schedule', 'epg')","('flight', 'epg')","('schedule', 'chat')","('schedule', 'flight')"
你 还 会 游泳 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'music')","('chat', 'weather')","('chat', 'epg')","('chat', 'music')","('chat', 'datetime')","('chat', 'riddle')","('chat', 'music')","('chat', 'weather')"
爱 于 占有 冲突 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'datetime')","('chat', 'weather')","('chat', 'novel')","('chat', 'health')","('chat', 'calc')","('chat', 'health')","('chat', 'music')","('chat', 'weather')"
关于 大学生 杀人 事件 ， 最新 的 报道 是 什么,17,17,news,news,"('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('chat', 'news')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')"
为什么 在 洗澡 啊,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'translation')","('chat', 'weather')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'message')","('chat', 'weather')","('chat', 'translation')","('chat', 'cookbook')"
可以 语音 么,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'app')","('chat', 'translation')","('chat', 'epg')","('chat', 'music')","('chat', 'translation')","('chat', 'riddle')","('chat', 'translation')","('chat', 'app')"
合肥 到 南京 的 动车 应该 有 很多 班次 吧 ， 有 时刻表 吗,25,25,train,train,"('train', 'bus')","('train', 'bus')","('train', 'bus')","('train', 'bus')","('train', 'bus')","('train', 'bus')","('train', 'bus')","('train', 'bus')","('train', 'bus')","('train', 'flight')"
能 读 几 条 财经 方面 的 新闻 吗 ， 我 想 听 一下,17,17,news,news,"('news', 'message')","('news', 'stock')","('news', 'stock')","('news', 'novel')","('news', 'stock')","('news', 'message')","('news', 'chat')","('news', 'novel')","('news', 'stock')","('news', 'chat')"
买 了 一些 黄瓜 ， 黄瓜 要 怎么 腌制 才 好吃,6,6,cookbook,cookbook,"('cookbook', 'chat')","('cookbook', 'health')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'flight')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'translation')","('cookbook', 'schedule')","('cookbook', 'chat')"
我 要 听 歌 ， 随便 给 我 放 首 英文 的,16,16,music,music,"('music', 'poetry')","('music', 'poetry')","('music', 'translation')","('translation', 'music')","('music', 'poetry')","('music', 'poetry')","('music', 'translation')","('music', 'translation')","('music', 'translation')","('music', 'translation')"
你 設置 在家 休息,0,3,app,chat,"('app', 'website')","('app', 'chat')","('app', 'website')","('app', 'chat')","('chat', 'app')","('app', 'chat')","('app', 'chat')","('app', 'map')","('app', 'chat')","('app', 'chat')"
你 爱 我 有 什么 用 又 不 能 当 饭 吃,3,3,chat,chat,"('chat', 'map')","('chat', 'translation')","('chat', 'translation')","('chat', 'weather')","('chat', 'email')","('chat', 'cookbook')","('chat', 'datetime')","('chat', 'weather')","('chat', 'music')","('chat', 'email')"
合肥 今天 天气 好 不 好 ， 会 下雨 吗,29,29,weather,weather,"('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')"
