sentence,prediction,ground_true,预测,正确,fold_0_top2,fold_1_top2,fold_2_top2,fold_3_top2,fold_4_top2,fold_5_top2,fold_6_top2,fold_7_top2,fold_8_top2,fold_9_top2
现在 是 几 点 几 分 ， 帮 我 看 下 时间,7,7,datetime,datetime,"('datetime', 'epg')","('datetime', 'epg')","('datetime', 'telephone')","('datetime', 'epg')","('datetime', 'epg')","('datetime', 'schedule')","('datetime', 'epg')","('datetime', 'epg')","('datetime', 'epg')","('datetime', 'epg')"
问 谁 啊,3,3,chat,chat,"('chat', 'telephone')","('chat', 'telephone')","('chat', 'epg')","('chat', 'video')","('chat', 'telephone')","('chat', 'epg')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')"
给 我 讲 个 脑筋 急 转弯 ， 我 要 爆笑版 的,21,21,riddle,riddle,"('riddle', 'tvchannel')","('riddle', 'tvchannel')","('riddle', 'novel')","('riddle', 'map')","('riddle', 'novel')","('riddle', 'schedule')","('riddle', 'news')","('riddle', 'schedule')","('riddle', 'website')","('riddle', 'message')"
最近 哪个 电视台 在 放动 作剧 ， 就 是 特种兵,9,9,epg,epg,"('epg', 'video')","('epg', 'video')","('epg', 'chat')","('epg', 'video')","('epg', 'chat')","('epg', 'chat')","('epg', 'video')","('epg', 'video')","('epg', 'video')","('epg', 'video')"
南礼士路 地铁 到 西小口 地铁,25,13,train,map,"('train', 'map')","('map', 'train')","('train', 'map')","('train', 'map')","('map', 'train')","('train', 'map')","('map', 'train')","('train', 'map')","('map', 'train')","('train', 'map')"
今天 青岛 海尔 的 开盘价 是 多少,23,23,stock,stock,"('stock', 'website')","('stock', 'website')","('stock', 'website')","('stock', 'datetime')","('stock', 'chat')","('stock', 'map')","('stock', 'website')","('stock', 'train')","('stock', 'app')","('stock', 'website')"
你 最 想 做 什么,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'music')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
我 是 赵 四,3,3,chat,chat,"('chat', 'telephone')","('chat', 'tvchannel')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')"
广州市 的 呢,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('website', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'website')","('map', 'weather')","('chat', 'map')","('chat', 'cookbook')"
给 我 查 一下 机票,10,10,flight,flight,"('flight', 'chat')","('flight', 'chat')","('flight', 'datetime')","('flight', 'poetry')","('flight', 'chat')","('flight', 'stock')","('flight', 'chat')","('flight', 'telephone')","('flight', 'chat')","('flight', 'chat')"
得了 皮肤癌 怎么办 ， 可以 中药 治疗 吗,11,11,health,health,"('health', 'cookbook')","('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'chat')"
麻烦 帮 我 打开 水果 忍者 这个 app,0,0,app,app,"('app', 'website')","('app', 'website')","('app', 'website')","('app', 'website')","('app', 'website')","('app', 'website')","('website', 'app')","('app', 'website')","('app', 'website')","('app', 'website')"
你 的 研发 团队 是,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'app')","('chat', 'video')","('chat', 'video')","('chat', 'cookbook')","('chat', 'map')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'video')","('chat', 'app')"
好吧 我们 讲 中文 好 啦,26,3,translation,chat,"('translation', 'chat')","('translation', 'chat')","('translation', 'chat')","('translation', 'app')","('translation', 'chat')","('translation', 'chat')","('translation', 'app')","('translation', 'email')","('translation', 'chat')","('translation', 'chat')"
可 他 太 傻 了,3,3,chat,chat,"('chat', 'lottery')","('chat', 'music')","('chat', 'news')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'video')","('chat', 'music')"
我 要 了解 下 最新 的 股票 信息 ， 请 进入 中国 经济网,23,30,stock,website,"('stock', 'message')","('stock', 'website')","('stock', 'news')","('website', 'stock')","('stock', 'website')","('stock', 'website')","('stock', 'message')","('stock', 'message')","('stock', 'website')","('stock', 'message')"
吃 不 下,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
那 你 说 三 围,3,3,chat,chat,"('chat', 'video')","('chat', 'telephone')","('chat', 'translation')","('chat', 'video')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')"
你 念 两 句 诗 来 听听,19,19,poetry,poetry,"('poetry', 'chat')","('poetry', 'music')","('poetry', 'music')","('poetry', 'chat')","('poetry', 'music')","('poetry', 'music')","('poetry', 'chat')","('poetry', 'music')","('poetry', 'chat')","('poetry', 'translation')"
找 不 到 地方,13,3,map,chat,"('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'tvchannel')","('map', 'chat')","('map', 'chat')"
我 现在 在 长江西 路 ， 这 附近 有 餐馆 吗,13,13,map,map,"('chat', 'map')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')"
笨笨 是 在 哈尔滨 还是 在 深圳,13,13,map,map,"('map', 'chat')","('map', 'chat')","('chat', 'map')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'train')","('map', 'train')","('map', 'chat')","('map', 'chat')"
帮 我 搜索 下 可以 查 英语 六 级 成绩 的 网址 ， 我 要 查 成绩,26,30,translation,website,"('translation', 'lottery')","('translation', 'match')","('novel', 'train')","('translation', 'app')","('translation', 'app')","('lottery', 'translation')","('app', 'translation')","('translation', 'app')","('translation', 'match')","('translation', 'novel')"
微信 的 公众 号,0,0,app,app,"('app', 'datetime')","('datetime', 'app')","('app', 'datetime')","('app', 'datetime')","('datetime', 'app')","('app', 'datetime')","('app', 'datetime')","('datetime', 'app')","('lottery', 'app')","('app', 'datetime')"
天气 是 指,29,3,weather,chat,"('weather', 'chat')","('weather', 'chat')","('weather', 'stock')","('weather', 'chat')","('weather', 'chat')","('weather', 'schedule')","('weather', 'chat')","('weather', 'cookbook')","('weather', 'chat')","('weather', 'stock')"
等 假期 一定 好好 放松 放松,22,3,schedule,chat,"('schedule', 'epg')","('video', 'schedule')","('schedule', 'health')","('video', 'epg')","('schedule', 'music')","('schedule', 'music')","('datetime', 'schedule')","('schedule', 'video')","('schedule', 'epg')","('schedule', 'music')"
我 想 发 个 短信 给 小明 ， 让 他 晚上 来 我家 吃饭,15,15,message,message,"('message', 'epg')","('message', 'chat')","('message', 'email')","('message', 'contacts')","('message', 'email')","('message', 'contacts')","('message', 'email')","('message', 'video')","('message', 'radio')","('message', 'contacts')"
我 要 飞 去 北京,13,10,map,flight,"('map', 'chat')","('map', 'tvchannel')","('map', 'tvchannel')","('map', 'video')","('map', 'chat')","('map', 'tvchannel')","('map', 'tvchannel')","('map', 'tvchannel')","('map', 'tvchannel')","('map', 'tvchannel')"
不 跟 你 玩 了,3,3,chat,chat,"('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'music')","('chat', 'app')","('chat', 'website')","('chat', 'website')","('chat', 'music')","('chat', 'app')","('chat', 'app')"
你 会 出 谜语 吗 ， 给 我 出 个 谜底 是 地名 的,21,21,riddle,riddle,"('riddle', 'chat')","('riddle', 'poetry')","('riddle', 'novel')","('riddle', 'map')","('riddle', 'novel')","('riddle', 'chat')","('riddle', 'chat')","('riddle', 'lottery')","('riddle', 'poetry')","('riddle', 'poetry')"
那 你 是 故意 的 嘛,3,3,chat,chat,"('chat', 'map')","('chat', 'music')","('chat', 'riddle')","('chat', 'music')","('chat', 'stock')","('chat', 'map')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'map')"
关于 欧洲杯 ， 能 给 我 播报 一下 当天 的 新闻 吗,17,17,news,news,"('news', 'message')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'riddle')","('news', 'chat')","('news', 'chat')","('news', 'message')"
湖南 卫视 8点 有 什么 综艺 ， 有 声临其境 吗,9,9,epg,epg,"('epg', 'tvchannel')","('epg', 'cinemas')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'chat')","('epg', 'chat')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'tvchannel')","('epg', 'video')"
那 莫斯科 吧,3,3,chat,chat,"('chat', 'map')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'map')","('chat', 'music')","('chat', 'map')","('chat', 'map')"
我 要 联系 下 张 杰 ， 给 张 杰 拨 个 电话 过去 吧,5,24,contacts,telephone,"('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'email')","('telephone', 'contacts')","('contacts', 'telephone')","('contacts', 'telephone')","('music', 'contacts')","('contacts', 'epg')","('contacts', 'telephone')"
吾 与 香港 吴 彦祖 孰 美,19,3,poetry,chat,"('poetry', 'cookbook')","('cookbook', 'poetry')","('poetry', 'video')","('poetry', 'chat')","('poetry', 'chat')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'poetry')","('poetry', 'chat')","('video', 'music')"
秦始皇 的 父亲 是 谁,3,3,chat,chat,"('chat', 'map')","('chat', 'epg')","('chat', 'train')","('chat', 'epg')","('chat', 'lottery')","('chat', 'map')","('chat', 'datetime')","('chat', 'video')","('chat', 'poetry')","('chat', 'epg')"
最近 几 期 大 乐 透 的 开奖 号码 是 什么 ， 能 和 我 说 下么,12,12,lottery,lottery,"('lottery', 'chat')","('lottery', 'chat')","('lottery', 'riddle')","('lottery', 'chat')","('lottery', 'chat')","('lottery', 'chat')","('lottery', 'cookbook')","('lottery', 'chat')","('lottery', 'chat')","('lottery', 'schedule')"
怎么 去 南京,13,13,map,map,"('chat', 'map')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')"
深度 学习 是 什么,3,3,chat,chat,"('chat', 'map')","('chat', 'health')","('chat', 'translation')","('chat', 'translation')","('chat', 'video')","('chat', 'map')","('chat', 'poetry')","('chat', 'health')","('chat', 'app')","('chat', 'map')"
你 的 创造者 谁,3,3,chat,chat,"('chat', 'map')","('chat', 'music')","('chat', 'map')","('chat', 'video')","('chat', 'stock')","('chat', 'map')","('chat', 'map')","('chat', 'music')","('chat', 'app')","('chat', 'map')"
查 一下 合肥 到 上海 的 火车票 要 多少 钱,25,25,train,train,"('train', 'flight')","('train', 'flight')","('train', 'chat')","('train', 'flight')","('train', 'map')","('train', 'flight')","('train', 'flight')","('train', 'flight')","('train', 'flight')","('train', 'chat')"
擦 汗水乡 新娘 泡 龙 课堂 笔记本 电脑 键盘 鼠标 右键 属性 攻击 力求 婚姻 登记 证明 题,0,3,app,chat,"('app', 'cookbook')","('cookbook', 'epg')","('cookbook', 'app')","('chat', 'cookbook')","('app', 'cookbook')","('app', 'epg')","('app', 'tvchannel')","('chat', 'app')","('app', 'cookbook')","('chat', 'app')"
猪肝 怎么 做 ， 怎么 做 才 既 好吃 又 营养,6,6,cookbook,cookbook,"('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'translation')","('cookbook', 'news')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'app')","('cookbook', 'epg')","('cookbook', 'translation')","('cookbook', 'website')"
你 还 没 休息 呢,3,3,chat,chat,"('chat', 'lottery')","('chat', 'music')","('chat', 'news')","('chat', 'music')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'music')","('chat', 'health')","('chat', 'map')"
小 冰 认识 不,3,3,chat,chat,"('chat', 'translation')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'health')","('chat', 'contacts')","('chat', 'video')","('chat', 'app')","('chat', 'cookbook')"
你 会 猜 字 谜 吗 ， 打 个 字谜 让 我 猜 下,21,21,riddle,riddle,"('riddle', 'epg')","('riddle', 'poetry')","('riddle', 'novel')","('riddle', 'chat')","('riddle', 'train')","('riddle', 'chat')","('riddle', 'news')","('riddle', 'app')","('riddle', 'datetime')","('riddle', 'chat')"
愉快 白眼傲 慢困 惊恐 流汗 憨笑 悠闲 奋斗 疑问 晕嘘 衰 骷髅 敲打 再见 擦汗抠鼻 鼓掌,16,3,music,chat,"('chat', 'lottery')","('music', 'chat')","('poetry', 'schedule')","('music', 'chat')","('lottery', 'video')","('video', 'music')","('music', 'video')","('music', 'video')","('music', 'chat')","('chat', 'app')"
我 想 吃 西餐,6,3,cookbook,chat,"('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('chat', 'cookbook')","('cookbook', 'chat')"
手机 没 网 ， 麻烦 把 移动 网络 打开,30,3,website,chat,"('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')"
打 个 电话 给 李建 ， 是 155 开头 的 那个 号码,5,24,contacts,telephone,"('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'message')","('telephone', 'contacts')","('contacts', 'telephone')","('telephone', 'contacts')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')"
每天 都 保持 好 心情,22,3,schedule,chat,"('chat', 'schedule')","('weather', 'schedule')","('schedule', 'app')","('schedule', 'app')","('chat', 'schedule')","('schedule', 'weather')","('schedule', 'app')","('chat', 'weather')","('chat', 'schedule')","('schedule', 'chat')"
我 要 看看 微博 ， 能 帮 我 打开 网页版 吗,3,30,chat,website,"('chat', 'app')","('chat', 'app')","('chat', 'website')","('chat', 'video')","('chat', 'website')","('chat', 'app')","('chat', 'website')","('chat', 'video')","('chat', 'app')","('chat', 'app')"
过来 玩玩 去 不 成功 了,3,3,chat,chat,"('chat', 'app')","('chat', 'map')","('map', 'chat')","('chat', 'website')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'website')","('chat', 'map')"
800 度 近视 是 不 是 有点 危险 啊,3,11,chat,health,"('health', 'chat')","('chat', 'health')","('weather', 'chat')","('health', 'weather')","('datetime', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('health', 'chat')"
我们 实验室 谁 最 漂亮,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'epg')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'weather')","('chat', 'map')","('chat', 'map')"
哦意思 是 说 上升 空间 巨大,28,3,video,chat,"('video', 'chat')","('video', 'stock')","('video', 'contacts')","('contacts', 'video')","('video', 'chat')","('video', 'contacts')","('contacts', 'video')","('stock', 'video')","('stock', 'contacts')","('stock', 'contacts')"
莫名 的 红色 宝石 ,3,3,chat,chat,"('music', 'chat')","('chat', 'video')","('chat', 'video')","('chat', 'music')","('chat', 'stock')","('chat', 'music')","('chat', 'music')","('video', 'chat')","('chat', 'music')","('music', 'chat')"
南礼士路 地铁 在 几 号 线,9,13,epg,map,"('map', 'datetime')","('map', 'epg')","('datetime', 'map')","('epg', 'datetime')","('epg', 'map')","('epg', 'datetime')","('map', 'datetime')","('datetime', 'epg')","('epg', 'map')","('datetime', 'train')"
金寨 到 合肥 的 汽车 时刻表 ， 你 这儿 有 吗,3,1,chat,bus,"('chat', 'bus')","('chat', 'bus')","('train', 'bus')","('bus', 'chat')","('chat', 'bus')","('chat', 'bus')","('bus', 'chat')","('chat', 'bus')","('bus', 'chat')","('map', 'chat')"
你 会 念诗 吗 ？ 念 一 首 咏 柳 吧,19,19,poetry,poetry,"('poetry', 'cookbook')","('poetry', 'music')","('poetry', 'music')","('poetry', 'contacts')","('poetry', 'chat')","('poetry', 'music')","('poetry', 'music')","('poetry', 'music')","('poetry', 'chat')","('poetry', 'music')"
因为 你 是 笨笨 啊,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'app')","('chat', 'translation')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'music')","('chat', 'cookbook')","('chat', 'music')","('chat', 'cookbook')","('chat', 'cookbook')"
可是 我 还是 寂寞,3,3,chat,chat,"('chat', 'weather')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'datetime')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
都 几 点 了 睡觉 了,3,3,chat,chat,"('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')","('datetime', 'chat')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')","('datetime', 'chat')","('chat', 'datetime')","('chat', 'datetime')"
回放 一下 烈火 如 歌 ， 浙江 卫视 的,9,9,epg,epg,"('epg', 'tvchannel')","('music', 'epg')","('epg', 'tvchannel')","('epg', 'music')","('music', 'epg')","('epg', 'tvchannel')","('music', 'epg')","('epg', 'tvchannel')","('epg', 'music')","('epg', 'tvchannel')"
你 在 干 嘛 嘞,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'translation')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'map')","('chat', 'map')","('chat', 'cookbook')","('chat', 'weather')","('chat', 'cookbook')"
人 约 黄昏 后 的 下 一 句 ， 念 给 我 听听,19,19,poetry,poetry,"('poetry', 'schedule')","('poetry', 'schedule')","('poetry', 'schedule')","('poetry', 'schedule')","('poetry', 'schedule')","('poetry', 'schedule')","('poetry', 'schedule')","('poetry', 'music')","('poetry', 'schedule')","('poetry', 'schedule')"
志林 是 谁,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'epg')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
我 喜欢 李清照 的 词 ， 你 给 我 来 一 首 吧,19,19,poetry,poetry,"('poetry', 'music')","('poetry', 'music')","('poetry', 'music')","('poetry', 'music')","('poetry', 'music')","('music', 'poetry')","('poetry', 'music')","('poetry', 'music')","('poetry', 'website')","('poetry', 'riddle')"
害怕 了 一,3,3,chat,chat,"('chat', 'datetime')","('chat', 'music')","('music', 'chat')","('chat', 'music')","('chat', 'telephone')","('chat', 'music')","('chat', 'telephone')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
给 16 开 4 次 方 ， 应该 是 等于 多少,2,2,calc,calc,"('calc', 'message')","('calc', 'chat')","('calc', 'chat')","('calc', 'datetime')","('calc', 'lottery')","('calc', 'schedule')","('calc', 'datetime')","('calc', 'music')","('calc', 'datetime')","('calc', 'bus')"
我 想 听 TFBOYS 的 宠爱 ， 有 这 首 歌 吗,16,16,music,music,"('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'radio')"
情况 下 周四五 天 KO,9,3,epg,chat,"('video', 'epg')","('video', 'weather')","('epg', 'video')","('epg', 'video')","('epg', 'video')","('epg', 'video')","('epg', 'datetime')","('epg', 'video')","('weather', 'video')","('video', 'weather')"
我们 来 做 个 游戏 吧 ， 就 玩 猜 谜语,21,21,riddle,riddle,"('riddle', 'video')","('riddle', 'video')","('riddle', 'novel')","('riddle', 'music')","('riddle', 'app')","('riddle', 'video')","('riddle', 'lottery')","('riddle', 'lottery')","('riddle', 'train')","('riddle', 'novel')"
搜索 一下 中石化 股票 ， 看看 它 的 涨跌 情况,23,23,stock,stock,"('stock', 'lottery')","('stock', 'match')","('stock', 'weather')","('stock', 'riddle')","('stock', 'poetry')","('stock', 'map')","('stock', 'lottery')","('stock', 'lottery')","('stock', 'chat')","('stock', 'website')"
好 污 ～ 你 不 是 你 了,3,3,chat,chat,"('chat', 'lottery')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'poetry')","('chat', 'website')"
唱 首 歌 给 我 听 一下,16,16,music,music,"('music', 'poetry')","('music', 'poetry')","('music', 'poetry')","('music', 'chat')","('music', 'poetry')","('music', 'poetry')","('music', 'poetry')","('music', 'poetry')","('music', 'poetry')","('music', 'radio')"
我 想 看 电影 ， 有 没 有 哪个 台是 是 在 放 电影 的,28,9,video,epg,"('video', 'epg')","('video', 'epg')","('cinemas', 'video')","('epg', 'video')","('epg', 'video')","('epg', 'video')","('cinemas', 'video')","('cinemas', 'video')","('video', 'cinemas')","('video', 'cinemas')"
我 真的 好 难过,3,3,chat,chat,"('chat', 'video')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'website')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'website')"
我 想 了解 仿真 你 能 帮 我 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'news')","('chat', 'music')","('chat', 'stock')","('chat', 'map')","('chat', 'weather')","('chat', 'video')","('chat', 'app')","('chat', 'app')"
年轻人 的 睡眠,11,3,health,chat,"('video', 'chat')","('health', 'video')","('health', 'video')","('health', 'video')","('health', 'video')","('health', 'chat')","('video', 'health')","('video', 'health')","('video', 'health')","('health', 'video')"
K306 次 列车 的 路线图,25,25,train,train,"('train', 'cookbook')","('train', 'cookbook')","('train', 'video')","('train', 'epg')","('train', 'cookbook')","('train', 'cookbook')","('train', 'map')","('train', 'video')","('train', 'cookbook')","('train', 'music')"
我 想 发 邮件 ， 你 帮 我 发 邮件 给 李四 吧,8,8,email,email,"('email', 'message')","('email', 'message')","('email', 'message')","('email', 'message')","('email', 'chat')","('email', 'message')","('email', 'contacts')","('email', 'message')","('email', 'message')","('email', 'chat')"
中国 联通 的 电话 是 多少 ， 我 要 打 个 电话 给 他,5,24,contacts,telephone,"('telephone', 'contacts')","('telephone', 'contacts')","('contacts', 'telephone')","('contacts', 'message')","('message', 'contacts')","('telephone', 'contacts')","('contacts', 'telephone')","('contacts', 'telephone')","('telephone', 'contacts')","('contacts', 'telephone')"
你 想 吃 屎 吗,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'translation')","('chat', 'video')","('chat', 'cookbook')","('chat', 'map')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'video')","('chat', 'map')"
我 可 不 是 那样 的 人 你 才 是 那样 的 人 呢,3,3,chat,chat,"('chat', 'map')","('chat', 'music')","('chat', 'news')","('chat', 'music')","('chat', 'stock')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'poetry')","('chat', 'cookbook')"
想 去 看 电影 ， 中影 国际 影城 有 什么 新 上映 的 电影,4,4,cinemas,cinemas,"('cinemas', 'video')","('cinemas', 'video')","('cinemas', 'video')","('cinemas', 'video')","('cinemas', 'video')","('cinemas', 'video')","('cinemas', 'video')","('cinemas', 'video')","('cinemas', 'video')","('cinemas', 'video')"
你 帮 我 算 一下 ， 37 除 以 8 的 余数 是 多少,2,2,calc,calc,"('calc', 'chat')","('calc', 'chat')","('calc', 'chat')","('calc', 'datetime')","('calc', 'chat')","('calc', 'chat')","('calc', 'chat')","('calc', 'music')","('calc', 'chat')","('calc', 'bus')"
给 我 把 日历 打开 ， 看看 明天 是 什么 日子,7,7,datetime,datetime,"('datetime', 'chat')","('epg', 'chat')","('chat', 'datetime')","('epg', 'datetime')","('chat', 'datetime')","('weather', 'chat')","('datetime', 'schedule')","('datetime', 'chat')","('datetime', 'epg')","('datetime', 'chat')"
4 的 3 次 方 乘 以 4 ， 结果 是 多少,2,2,calc,calc,"('calc', 'radio')","('calc', 'schedule')","('calc', 'lottery')","('calc', 'datetime')","('calc', 'lottery')","('calc', 'lottery')","('calc', 'contacts')","('calc', 'schedule')","('calc', 'schedule')","('calc', 'bus')"
减 什么 肥 啊,3,3,chat,chat,"('chat', 'epg')","('chat', 'epg')","('chat', 'epg')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'epg')","('chat', 'calc')","('chat', 'epg')","('chat', 'epg')","('chat', 'cookbook')"
我 最 讨厌 的 就是 别人 不 理 我,3,3,chat,chat,"('chat', 'map')","('chat', 'music')","('chat', 'translation')","('chat', 'music')","('chat', 'stock')","('chat', 'map')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'map')"
我 在 大陆 ， 我 想 知道 香港 现在 是 什么 时候,9,7,epg,datetime,"('epg', 'chat')","('epg', 'chat')","('chat', 'news')","('epg', 'datetime')","('epg', 'chat')","('chat', 'epg')","('epg', 'map')","('datetime', 'epg')","('chat', 'poetry')","('chat', 'datetime')"
我 在 火车 上 冷 怎么办,3,3,chat,chat,"('chat', 'train')","('chat', 'train')","('chat', 'train')","('chat', 'train')","('chat', 'train')","('chat', 'map')","('chat', 'weather')","('chat', 'weather')","('chat', 'train')","('chat', 'train')"
等 一下 我 在 跟 你 聊天 呀 你,3,3,chat,chat,"('chat', 'app')","('chat', 'video')","('chat', 'video')","('chat', 'music')","('chat', 'music')","('chat', 'map')","('chat', 'music')","('chat', 'video')","('chat', 'app')","('chat', 'website')"
帮 我 看 下 时间 ， 现在 是 什么 时候 了,9,7,epg,datetime,"('epg', 'datetime')","('epg', 'datetime')","('datetime', 'epg')","('epg', 'datetime')","('epg', 'datetime')","('epg', 'datetime')","('datetime', 'epg')","('epg', 'datetime')","('datetime', 'poetry')","('datetime', 'epg')"
推荐 一 部 小说 给 我 ， 我 要 历史 题材 的,18,18,novel,novel,"('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'video')","('novel', 'cinemas')","('novel', 'chat')","('novel', 'video')"
哈尔滨 有 几 所 985 高校,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('map', 'chat')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
蒸 馒头 做法,6,6,cookbook,cookbook,"('cookbook', 'health')","('cookbook', 'video')","('cookbook', 'weather')","('cookbook', 'video')","('cookbook', 'stock')","('cookbook', 'video')","('cookbook', 'app')","('cookbook', 'tvchannel')","('cookbook', 'translation')","('cookbook', 'music')"
思考 啥 呢,3,3,chat,chat,"('chat', 'lottery')","('chat', 'cookbook')","('chat', 'news')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'map')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'video')","('chat', 'cookbook')"
人 比 黄花 瘦 的 下 一 句 是 什么 ， 帮 我 搜索 一下,19,19,poetry,poetry,"('poetry', 'cookbook')","('poetry', 'chat')","('poetry', 'riddle')","('poetry', 'map')","('poetry', 'chat')","('map', 'chat')","('poetry', 'app')","('poetry', 'music')","('poetry', 'website')","('poetry', 'chat')"
叫 你 唱歌 我 听 天,3,16,chat,music,"('chat', 'music')","('chat', 'music')","('music', 'chat')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('music', 'chat')","('music', 'chat')","('chat', 'music')","('chat', 'music')"
我 真是 没 理 狡 三 分,3,3,chat,chat,"('chat', 'video')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'lottery')","('chat', 'datetime')","('chat', 'video')","('chat', 'datetime')","('chat', 'datetime')"
